epoch,lr,alpha,train_loss,mixed_loss,gold_stability_loss,train_accuracy,mean_r_prob,mean_r_sim,mean_gold_consistency,mean_control,val_loss,val_accuracy,test_loss,test_accuracy
1,0.001,2.0,1.2185068897284406,1.0691348620555967,1.493720178739652,0.26196709050112194,0.17526146165452614,0.8196454301376171,0.3041382627694038,0.3645252899706319,2.121113435545964,0.44776119402985076,2.32612651561045,0.42944410507025044
2,0.001,2.0,1.0122850984446399,0.8915675021680148,1.2071759114090685,0.3513462976813762,0.17526146290279093,0.8196454244312638,0.30413826348269796,0.36452528854404354,1.9509469840063978,0.47761194029850745,2.143227488949449,0.46426389737324375
3,0.001,2.0,0.9163763814660802,0.8090612542388506,1.0731512844874598,0.3975317875841436,0.1752614611195555,0.8196454272844405,0.30413826348269796,0.36452528925733774,1.8291049937703716,0.4701492537313433,2.0359205667318623,0.4905314599877825
4,0.001,2.0,0.8519949200622342,0.7550525053187637,0.9694241203295266,0.4319371727748691,0.17526146290279093,0.8196454358439705,0.30413826062952126,0.36452528925733774,1.8349162980691711,0.5373134328358209,1.969829680938581,0.5051924251679902
5,0.001,2.0,0.7878290349722087,0.7021437005133618,0.856853344098079,0.46278982797307405,0.1752614639727322,0.8196454429769123,0.30413826348269796,0.36452528640416104,1.7552859765380175,0.5,1.9588881301384695,0.4972510690287111
6,0.001,2.0,0.739311071724346,0.6599760845961103,0.7933498310258162,0.4824233358264772,0.1752614655776441,0.8196454301376171,0.3041382592029329,0.3645252878307494,1.631879985332489,0.5373134328358209,1.813548661763885,0.5290164935858277
7,0.001,2.0,0.6919831485113459,0.6203478899301659,0.7163525599548864,0.5134629768137622,0.1752614623678203,0.8196454301376171,0.30413825991622706,0.36452528854404354,1.5932491154813055,0.5522388059701493,1.8232791897867537,0.5247403787416005
8,0.001,2.0,0.669780398315695,0.6016589175344138,0.6812148385736242,0.525243081525804,0.17526146254614386,0.8196454358439705,0.30413826348269796,0.3645252878307494,1.5913560506123214,0.5746268656716418,1.779853277477318,0.5412339645693341
9,0.001,2.0,0.6194510747000809,0.5582647205023241,0.6118635417992443,0.543567688855647,0.17526146468602638,0.8196454301376171,0.3041382616994625,0.36452528640416104,1.636063361345832,0.5522388059701493,1.74851143039722,0.5455100794135614
10,0.001,2.0,0.589390298904727,0.5325352256210687,0.5685507113485971,0.5676888556469708,0.17526146325943803,0.8196454358439705,0.3041382627694038,0.3645252906839261,1.5847167310430044,0.5746268656716418,1.7309693914400635,0.5650580329871716
11,0.001,2.0,0.5638257725611496,0.5118203190787122,0.5200544833780316,0.5740463724756919,0.1752614643293793,0.8196454272844405,0.3041382656225805,0.36452528854404354,1.567677325277186,0.5522388059701493,1.7086706667610545,0.5693341478313989
12,0.001,2.0,0.5277240027129516,0.48050934811893825,0.4721465864418689,0.6039640987284967,0.17526146361608513,0.8196454329907938,0.30413826312605086,0.3645252899706319,1.5310975873648232,0.582089552238806,1.684330099591702,0.5681124007330483
13,0.001,2.0,0.4982957828820599,0.4540912401524603,0.44204543135285645,0.6136873597606581,0.17526146290279093,0.8196454372705589,0.3041382627694038,0.3645252899706319,1.5728126497411017,0.6044776119402985,1.7472128181393436,0.5632254123396457
14,0.001,2.0,0.48076858915940274,0.4392188840734486,0.41549703572433033,0.6211667913238594,0.1752614639727322,0.8196454386971473,0.30413826027287416,0.3645252871174552,1.515422576398992,0.6194029850746269,1.7017815646123216,0.5723885155772755
15,0.001,2.0,0.4439947558323126,0.40641719582104024,0.3757755921996166,0.643979057591623,0.17526146361608513,0.8196454401237356,0.30413826348269796,0.3645252899706319,1.642516425296442,0.5597014925373134,1.7785251147876662,0.5711667684789249
16,0.001,2.0,0.4326009988651047,0.3973253517339902,0.35275645327817706,0.6492146596858639,0.17526146361608513,0.8196454301376171,0.30413826383934506,0.3645252899706319,1.5749780135368234,0.5970149253731343,1.8210480647183223,0.5546731826511913
17,0.001,2.0,0.40283454842057437,0.36830261356365174,0.3453193321634605,0.6669783096484667,0.17526146308111448,0.8196454244312638,0.30413826419599216,0.3645252913972203,1.6342790313621065,0.5895522388059702,1.8029313540414986,0.5516188149053146
