epoch,train_loss,train_accuracy,val_loss,val_accuracy,test_loss,test_accuracy
1,4.328393368196737,0.074981301421092,3.7851605450929102,0.1417910447761194,3.7319022305651126,0.14416615760537568
2,3.843715038242497,0.15557217651458488,3.276809183519278,0.22388059701492538,3.303262980885817,0.20403176542455712
3,3.5831022761879168,0.20830216903515333,3.035492555419011,0.2537313432835821,3.0579409557067554,0.26450824679291385
4,3.3875710555841962,0.25467464472700074,2.798647279170022,0.3283582089552239,2.854805251775752,0.33170433720219916
5,3.210651071551315,0.28702318623784595,2.6740243933094083,0.3358208955223881,2.720296770170395,0.3298717165546732
6,3.0688503335996984,0.32703814510097234,2.587497643570402,0.3283582089552239,2.6173113014323723,0.3506414172266341
7,2.9354854124022136,0.35041136873597606,2.397608799720878,0.40298507462686567,2.4832446034827025,0.3879047037263286
8,2.8049142487296974,0.3679880329094989,2.3739427381487035,0.3656716417910448,2.469815754642848,0.39767868051313376
9,2.719355603876449,0.38986537023186235,2.2568626012375104,0.44776119402985076,2.400498378691909,0.4098961514966402
10,2.6074709271707013,0.4035153328347046,2.316355253333476,0.43283582089552236,2.4520196515609376,0.3927916921197312
11,2.518598251763617,0.42109199700822736,2.1869737461431704,0.4552238805970149,2.3226123661549263,0.42333536957849727
12,2.46345195916489,0.43530291697830964,2.2504163820352128,0.4253731343283582,2.4179148663816177,0.3879047037263286
13,2.3421828793159776,0.4556843679880329,2.171379548400196,0.44029850746268656,2.30794378017316,0.42089187538179595
14,2.262827510519891,0.47139117427075544,2.140504701813655,0.47761194029850745,2.3006641218119013,0.42089187538179595
15,2.1973485174514327,0.4949513836948392,2.127690546548189,0.4552238805970149,2.2658071829621647,0.4434941967012828
16,2.116388299167379,0.5046746447270007,2.027643111214709,0.48507462686567165,2.24076878230748,0.4471594379963348
17,2.038867062388201,0.5076664173522812,2.1505961133472957,0.4253731343283582,2.269947708272031,0.4581551618814905
18,1.9755408628359603,0.5218773373223635,2.0660559401583316,0.4552238805970149,2.2011114572269856,0.46792913866829566
19,1.9311572674413893,0.5336574420344053,2.2128577463662444,0.4253731343283582,2.365493339813549,0.4331093463653024
