epoch,lr,alpha,train_loss,mixed_loss,gold_stability_loss,train_accuracy,mean_r_prob,mean_r_sim,mean_gold_consistency,mean_control,val_loss,val_accuracy,test_loss,test_accuracy
1,0.001,2.0,0.9990732681421353,0.8757229274836777,1.2335033910704265,0.3476065818997756,0.2506565423536051,0.8613305544799713,0.37279135162650245,0.4231242035071887,2.003585836780605,0.4552238805970149,2.1826977747274596,0.46182040317654244
2,0.001,2.0,0.758933904996628,0.6593779825236963,0.9955592662787027,0.4495138369483919,0.2506565423536051,0.86133057302562,0.37279135233979666,0.4231242013673062,1.7539526250825,0.5373134328358209,1.9367430556745302,0.5009163103237629
3,0.001,2.0,0.6445801591997995,0.5546177028049349,0.8996245759854855,0.5142109199700823,0.2506565444934876,0.8613305715990316,0.37279135233979666,0.423124200654012,1.6256122936063737,0.5522388059701493,1.8418457855447152,0.527794746487477
4,0.001,2.0,0.5675917770671773,0.48878884828170915,0.7880292935610352,0.5656320119670905,0.2506565409270167,0.8613305673192665,0.37279135590626755,0.42312420208060036,1.5614077226439518,0.5746268656716418,1.7573443226648235,0.5565058032987171
5,0.001,2.0,0.5101162494343434,0.4401552069517063,0.699610405478267,0.5925579655946148,0.2506565398570755,0.8613305758787967,0.37279135590626755,0.42312420279389457,1.464375496800266,0.5671641791044776,1.678448875211111,0.5565058032987171
6,0.001,2.0,0.46041251060315364,0.3965878155174412,0.6382469647217796,0.6234106207928197,0.2506565437801935,0.8613305801585618,0.372791353766385,0.42312420493377706,1.4493385170822712,0.6268656716417911,1.6690603635190242,0.5638362858888211
7,0.001,2.0,0.41403067860927883,0.35776517142889297,0.5626550592766293,0.6550112191473448,0.2506565423536051,0.8613305715990316,0.3727913530530908,0.42312419922742367,1.4540550699874537,0.5746268656716418,1.6709778262262456,0.5846059865607819
8,0.001,2.0,0.38344382091788276,0.3316190008494777,0.5182481972067411,0.6789454001495886,0.2506565423536051,0.8613305673192665,0.37279135590626755,0.4231242035071887,1.3826666905808804,0.6492537313432836,1.558113240001401,0.5992669517409897
9,0.001,2.0,0.35248368595104745,0.3051624660315403,0.4732121835025996,0.7049364248317128,0.2506565441368405,0.8613305616129131,0.37279135447967915,0.42312420636036546,1.375282937021398,0.6268656716417911,1.524088787755809,0.6078191814294441
10,0.001,2.0,0.3216900482673474,0.27783332422944085,0.4385672409363264,0.7314884068810771,0.250656541996958,0.8613305701724433,0.37279135233979666,0.4231242013673062,1.409908800872404,0.664179104477612,1.4829033212685045,0.6157605375687233
11,0.001,2.0,0.290053378024383,0.2516992989322902,0.38354079386326656,0.7456993268511594,0.2506565423536051,0.8613305644660898,0.372791353766385,0.4231242013673062,1.355071735915853,0.6567164179104478,1.5011456454754166,0.6194257788637751
12,0.001,2.0,0.2661792917891768,0.2301337412470031,0.3604555074055871,0.7645848915482424,0.2506565441368405,0.8613305701724433,0.372791353766385,0.42312420208060036,1.3463168202051476,0.6716417910447762,1.4622245914119005,0.628588882101405
13,0.001,2.0,0.2455699204863589,0.21372698518261593,0.3184293534386577,0.7780478683620045,0.2506565441368405,0.8613305701724433,0.3727913573328559,0.4231242013673062,1.3772445681379801,0.664179104477612,1.477096434693986,0.6340867440439829
14,0.001,2.0,0.2261579093999085,0.1963104221387505,0.29847487693592606,0.7991772625280479,0.2506565416403109,0.8613305715990316,0.37279135447967915,0.4231242035071887,1.450224299261819,0.6791044776119403,1.5002369448114767,0.6334758704948076
15,0.001,2.0,0.20970920794876816,0.18145960606160946,0.28249601693231846,0.8113313388182498,0.2506565455634289,0.8613305701724433,0.372791353766385,0.42312420279389457,1.4091912853851247,0.6716417910447762,1.4579993359694483,0.6426389737324374
