epoch,train_loss,train_accuracy,val_loss,val_accuracy,test_loss,test_accuracy
1,2.0666905251178114,0.2627747252747253,1.6224846363067627,0.4258064516129032,1.6669590638234064,0.3946153846153846
2,1.8613032099964855,0.3592032967032967,1.400812582815847,0.5193548387096775,1.4955000870044415,0.47307692307692306
3,1.7860375142359473,0.4006868131868132,1.3645485816463347,0.535483870967742,1.4683326471768894,0.4696153846153846
4,1.732867642549368,0.43021978021978025,1.40225199191801,0.5258064516129032,1.4526767470286444,0.5
5,1.6876592195951021,0.4513736263736264,1.36882318604377,0.532258064516129,1.3981238548572248,0.5234615384615384
6,1.6327200140271867,0.4740384615384615,1.281111248846977,0.5870967741935483,1.3368843973599946,0.5526923076923077
7,1.5991969941736577,0.4870879120879121,1.221103242135817,0.5935483870967742,1.295426510664133,0.5638461538461539
8,1.5541529469437652,0.5070054945054945,1.175766780299525,0.6193548387096774,1.2516024827957153,0.5826923076923077
9,1.5159720716895637,0.5152472527472527,1.1550552329709454,0.6225806451612903,1.2402261990767258,0.5942307692307692
10,1.4777226786037068,0.5366758241758242,1.1842110972250661,0.6258064516129033,1.251724525965177,0.5765384615384616
11,1.4297260549042252,0.5501373626373627,1.1233680363624328,0.6548387096774193,1.230279805476849,0.6015384615384616
12,1.3995197657700424,0.5618131868131868,1.0706415384046493,0.6645161290322581,1.2052410587897668,0.5853846153846154
13,1.3618568181991577,0.5743131868131868,1.0696183919906617,0.6838709677419355,1.1689220388119037,0.6253846153846154
14,1.3429236891505483,0.5826923076923077,1.1531552191703551,0.5903225806451613,1.2394336641751802,0.5796153846153846
15,1.2913854088102068,0.5956043956043956,1.1298701440134356,0.6225806451612903,1.229937980725215,0.5934615384615385
16,1.250918003490993,0.6103021978021979,1.125810585483428,0.6193548387096774,1.2359959264901967,0.5869230769230769
