label,total,correct,accuracy
0,260,213,0.8192307692307692
1,260,175,0.6730769230769231
2,260,206,0.7923076923076923
3,260,167,0.6423076923076924
4,260,166,0.6384615384615384
5,260,129,0.49615384615384617
6,260,178,0.6846153846153846
7,260,128,0.49230769230769234
8,260,217,0.8346153846153846
9,260,166,0.6384615384615384
