epoch,train_loss,train_accuracy,val_loss,val_accuracy,test_loss,test_accuracy
1,4.049763424145079,0.0987284966342558,3.642899723195318,0.09701492537313433,3.537638364948,0.1472205253512523
2,3.282109603296935,0.20044876589379207,2.9574989347315546,0.31343283582089554,2.963118477572591,0.2748930971288943
3,2.802484632340847,0.2905759162303665,2.71302849321223,0.29850746268656714,2.7043392046530506,0.32070861331704337
4,2.454233268703555,0.35545998504113685,2.461461736195123,0.39552238805970147,2.385981568200747,0.37813072693952354
5,2.2062550477332468,0.4074420344053852,2.382620626421117,0.39552238805970147,2.305414013987863,0.3934025656689065
6,1.9998590134825383,0.4618548990276739,2.218455771901714,0.43283582089552236,2.1802256014846635,0.41783750763591937
7,1.8695039077757363,0.4882198952879581,2.15468966960907,0.44029850746268656,2.1454565853481258,0.44043982895540623
8,1.7395555167030556,0.5215033657442034,2.1545914375959936,0.47761194029850745,2.149392141826865,0.41722663408674404
9,1.5870490775860864,0.5510471204188482,2.075439081263186,0.4701492537313433,2.1152283384367396,0.4471594379963348
10,1.4837683438363143,0.5772251308900523,2.0608890590383044,0.48507462686567165,2.0622387107145372,0.4740378741600489
11,1.370548364468805,0.6078908002991773,2.099737211839477,0.44776119402985076,1.9902298850989881,0.4868662186927306
12,1.2917410993005414,0.6213537771129394,2.035676790707147,0.4701492537313433,2.0233541144491625,0.4844227244960293
13,1.2246950083734744,0.6447270007479432,2.1408991671320217,0.4552238805970149,2.1469130368952207,0.4630421502748931
14,1.1438681043255392,0.6690351533283471,1.9638813858601585,0.5,1.9105410447700328,0.49969456322541234
15,1.0813246328793271,0.6836200448765893,1.973199865711269,0.47761194029850745,1.8884613468068798,0.5131337813072694
16,1.0006821550534748,0.7049364248317128,1.9562183227112044,0.5,1.9128960054242619,0.5186316432498472
17,0.9612999996678903,0.7139117427075542,2.029254466740053,0.5223880597014925,1.9525394594079486,0.5076359193646915
18,0.9132412839666979,0.7305534779356769,1.9861881341507186,0.5074626865671642,2.006460115104167,0.4935858277336591
19,0.8492553121756509,0.7475691847419597,2.125600111128679,0.48507462686567165,2.087162631273124,0.4935858277336591
