epoch,train_loss,train_accuracy,val_loss,val_accuracy,test_loss,test_accuracy
1,4.330248376907657,0.06731488406881077,3.88635867745129,0.09701492537313433,3.7891412483313203,0.13378130726939524
2,3.924009549947666,0.13089005235602094,3.571891090763149,0.15671641791044777,3.494616452556743,0.18387293830177154
3,3.674423170517698,0.18212415856394915,3.2776848842848594,0.2462686567164179,3.246778210271184,0.23213194868662188
4,3.489884939314986,0.2206432311144353,3.1312410119754164,0.26119402985074625,3.0791644677201204,0.28161270616982287
5,3.3242065038088997,0.25205684367988035,3.0151266731433015,0.26119402985074625,2.961746398311748,0.27611484422724497
6,3.2028659183584938,0.27786088257292446,3.0315255157983123,0.2835820895522388,2.9100638619995585,0.2944410507025046
7,3.0500304697160856,0.3182498130142109,2.984613788661672,0.291044776119403,2.852478850812685,0.32559560171044594
8,2.945652146792358,0.3360134629768138,2.7894134343560064,0.3656716417910448,2.7061856741139128,0.34025656689065364
9,2.8633207966341576,0.343866866118175,2.7900198359987627,0.40298507462686567,2.7000739736096775,0.3573610262675626
10,2.741887184961928,0.3704188481675393,2.665497427556052,0.3582089552238806,2.6358016233438386,0.3598045204642639
11,2.681649155820049,0.3793941660433807,2.68764233945021,0.3805970149253731,2.6164062560587737,0.3683567501527184
12,2.592399171331344,0.4031413612565445,2.6403859017500237,0.4253731343283582,2.622732342928011,0.3659132559560171
13,2.529455118600165,0.4156694091249065,2.621456000342298,0.3656716417910448,2.589198319738641,0.37629810629199756
14,2.4289561819477408,0.4341810022438295,2.5266404329840815,0.3880597014925373,2.5462661900750443,0.3842394624312767
15,2.3367016623959938,0.44259536275243083,2.6208208674815165,0.41044776119402987,2.5938283714056745,0.37080024434941966
16,2.267930360899635,0.4575542258788332,2.491755528236503,0.39552238805970147,2.5040913041801662,0.3879047037263286
17,2.189826913796527,0.4803664921465969,2.6044246331969303,0.43283582089552236,2.5976876088155794,0.3750763591936469
18,2.122357329773029,0.487658937920718,2.7259653682139384,0.34328358208955223,2.7226750208389197,0.3622480146609652
19,2.0777941137084164,0.4850411368735976,2.5815976804761744,0.373134328358209,2.5450840758053936,0.38729383017715335
