label,total,correct,accuracy
0,260,220,0.8461538461538461
1,260,181,0.6961538461538461
2,260,214,0.823076923076923
3,260,121,0.4653846153846154
4,260,202,0.7769230769230769
5,260,167,0.6423076923076924
6,260,179,0.6884615384615385
7,260,131,0.5038461538461538
8,260,198,0.7615384615384615
9,260,187,0.7192307692307692
