label,total,correct,accuracy
0,260,198,0.7615384615384615
1,260,125,0.4807692307692308
2,260,197,0.7576923076923077
3,260,176,0.676923076923077
4,260,141,0.5423076923076923
5,260,107,0.4115384615384615
6,260,127,0.48846153846153845
7,260,178,0.6846153846153846
8,260,194,0.7461538461538462
9,260,196,0.7538461538461538
