epoch,lr,alpha,train_loss,mixed_loss,gold_stability_loss,train_accuracy,mean_r_prob,mean_r_sim,mean_gold_consistency,mean_control,val_loss,val_accuracy,test_loss,test_accuracy
1,0.001,2.0,1.4665365532965648,1.4665365532965648,1.6969435740159178,0.32273747195213165,0.23735150705992328,0.8575495118602675,0.5474505099950661,0.583281746709534,1.9531129758749435,0.5149253731343284,2.3272791567122564,0.40256566890653633
2,0.001,2.0,1.1208828493295182,1.1208828493295182,1.5256142835609932,0.43773373223635004,0.2373515063466291,0.8575495147134443,0.5474505128482428,0.5832817502760049,1.7862729456887316,0.5,2.0863104210296055,0.46792913866829566
3,0.001,2.0,0.9696039272139299,0.9696039272139299,1.4972166892032437,0.4986910994764398,0.23735150848651165,0.857549517566621,0.5474505164147137,0.5832817402898864,1.695831327296015,0.5970149253731343,1.9145220371012144,0.5045815516188149
4,0.001,2.0,0.8608700894738813,0.8608700894738813,1.469727762617455,0.5456245325355273,0.23735150527668783,0.8575495132868559,0.5474505085684777,0.5832817431430631,1.5782350835515493,0.5671641791044776,1.8332175675440505,0.5235186316432499
5,0.001,2.0,0.7465963879002505,0.7465963879002505,1.4058398823285156,0.6024682124158564,0.2373515095564529,0.8575495147134443,0.5474505142748312,0.5832817402898864,1.4885231434409298,0.6417910447761194,1.7404936876104748,0.5455100794135614
6,0.001,2.0,0.666864734090079,0.666864734090079,1.386188099878264,0.637247569184742,0.23735150563333493,0.857549517566621,0.5474505199811845,0.5832817445696514,1.486560693427698,0.5522388059701493,1.759530183012047,0.5442883323152108
7,0.001,2.0,0.6207350401978218,0.6207350401978218,1.4141099478829326,0.6580029917726253,0.23735150848651165,0.8575495104336792,0.5474505092817719,0.5832817488494165,1.60204446671614,0.5671641791044776,1.7069665853323264,0.5589492974954184
8,0.001,2.0,0.5498999320667184,0.5498999320667184,1.4214280596756632,0.6933433059087509,0.23735150848651165,0.8575495118602675,0.5474505028621243,0.5832817431430631,1.3569946956278673,0.6268656716417911,1.6370935334471863,0.5729993891264509
9,0.001,2.0,0.520548166806072,0.520548166806072,1.4001429516964201,0.7096110695587136,0.23735150741657038,0.8575495161400326,0.5474505149881254,0.5832817395765922,1.3171800962134974,0.6343283582089553,1.577883601771234,0.5827733659132559
10,0.001,2.0,0.4656491356281175,0.4656491356281175,1.3882616341069463,0.7305534779356769,0.23735151026974707,0.8575495218463861,0.5474505085684777,0.5832817488494165,1.3819103036353837,0.6044776119402985,1.5626116152864151,0.5901038485033598
11,0.001,2.0,0.4157759025637214,0.4157759025637214,1.3927609848280673,0.7627150336574421,0.23735150884315873,0.8575495132868559,0.5474505078551836,0.5832817374367097,1.3158977574376918,0.6268656716417911,1.5690130015736174,0.5968234575442883
12,0.001,2.0,0.3878115757731421,0.3878115757731421,1.398349942337156,0.7729992520568437,0.23735150919980583,0.8575495147134443,0.5474505099950661,0.5832817431430631,1.37681931879983,0.6268656716417911,1.598010095067336,0.6023213194868662
13,0.001,2.0,0.3471050401097728,0.3471050401097728,1.4344565809530916,0.7995512341062079,0.23735151026974707,0.8575495204197977,0.5474505149881254,0.583281738863298,1.3235022799292606,0.6343283582089553,1.5481418998196275,0.6053756872327428
14,0.001,2.0,0.31490414857686055,0.31490414857686055,1.4225186987786305,0.8171278982797308,0.23735150456339366,0.8575495161400326,0.547450505715301,0.5832817459962398,1.3843535860972618,0.6492537313432836,1.572985133894639,0.6078191814294441
