label,total,correct,accuracy
0,8,5,0.625
1,12,10,0.8333333333333334
2,8,2,0.25
3,11,0,0.0
4,13,2,0.15384615384615385
5,9,6,0.6666666666666666
6,8,6,0.75
7,17,11,0.6470588235294118
8,9,2,0.2222222222222222
9,9,8,0.8888888888888888
10,17,0,0.0
11,17,10,0.5882352941176471
12,10,6,0.6
13,10,5,0.5
14,10,5,0.5
15,8,0,0.0
16,17,14,0.8235294117647058
17,16,1,0.0625
18,10,1,0.1
19,11,2,0.18181818181818182
20,8,4,0.5
21,12,7,0.5833333333333334
22,18,7,0.3888888888888889
23,9,5,0.5555555555555556
24,8,4,0.5
25,8,4,0.5
26,8,3,0.375
27,13,8,0.6153846153846154
28,16,7,0.4375
29,17,5,0.29411764705882354
30,11,1,0.09090909090909091
31,9,0,0.0
32,9,2,0.2222222222222222
33,8,1,0.125
34,9,6,0.6666666666666666
35,15,9,0.6
36,22,17,0.7727272727272727
37,11,3,0.2727272727272727
38,8,1,0.125
39,13,4,0.3076923076923077
40,25,7,0.28
41,12,1,0.08333333333333333
42,26,3,0.11538461538461539
43,19,8,0.42105263157894735
44,8,1,0.125
45,39,33,0.8461538461538461
46,13,7,0.5384615384615384
47,14,9,0.6428571428571429
48,10,8,0.8
49,18,11,0.6111111111111112
50,52,29,0.5576923076923077
51,17,14,0.8235294117647058
52,19,2,0.10526315789473684
53,12,9,0.75
54,14,13,0.9285714285714286
55,22,20,0.9090909090909091
56,13,7,0.5384615384615384
57,23,21,0.9130434782608695
58,13,6,0.46153846153846156
59,22,22,1.0
60,10,10,1.0
61,11,1,0.09090909090909091
62,11,11,1.0
63,11,11,1.0
64,20,18,0.9
65,12,10,0.8333333333333334
66,9,1,0.1111111111111111
67,11,4,0.36363636363636365
68,11,4,0.36363636363636365
69,12,6,0.5
70,16,7,0.4375
71,19,2,0.10526315789473684
72,39,23,0.5897435897435898
73,34,14,0.4117647058823529
74,24,16,0.6666666666666666
75,21,10,0.47619047619047616
76,50,45,0.9
77,27,17,0.6296296296296297
78,8,2,0.25
79,21,6,0.2857142857142857
80,33,28,0.8484848484848485
81,22,5,0.22727272727272727
82,26,3,0.11538461538461539
83,17,2,0.11764705882352941
84,13,1,0.07692307692307693
85,12,7,0.5833333333333334
86,13,10,0.7692307692307693
87,31,11,0.3548387096774194
88,37,22,0.5945945945945946
89,16,3,0.1875
90,15,9,0.6
91,13,3,0.23076923076923078
92,9,2,0.2222222222222222
93,32,14,0.4375
94,26,6,0.23076923076923078
95,18,4,0.2222222222222222
96,13,3,0.23076923076923078
97,16,6,0.375
98,13,0,0.0
99,10,4,0.4
100,12,0,0.0
101,10,2,0.2
