epoch,train_loss,train_accuracy,val_loss,val_accuracy,test_loss,test_accuracy
1,4.307815353105384,0.07647718773373223,3.7331528734804977,0.11940298507462686,3.7044029943667756,0.16371411117898596
2,3.813301686841156,0.1630516080777861,3.25040689155237,0.21641791044776118,3.242769757057008,0.22846670739156993
3,3.558930515975496,0.21484667165295437,3.071241716840374,0.2537313432835821,3.0815680357619035,0.2773365913255956
4,3.363009974416192,0.2526178010471204,2.9399424168600965,0.27611940298507465,2.9750615153723396,0.28283445326817347
5,3.2054469137826604,0.28421839940164545,2.7776967660704655,0.30597014925373134,2.8801921340264265,0.3036041539401344
6,3.0711377658501613,0.31469708302169036,2.759550607026513,0.27611940298507465,2.818651465868615,0.3182651191203421
7,2.935611333968306,0.32965594614809274,2.5555162394224706,0.31343283582089554,2.6679901744653773,0.3500305436774588
8,2.818242327883427,0.36032161555721764,2.550897968349172,0.3880597014925373,2.7011511971037345,0.3555284056200366
9,2.7270673917315302,0.36780104712041883,2.4956847340313355,0.3582089552238806,2.6223315695982263,0.3573610262675626
10,2.6337655944082394,0.3900523560209424,2.530248282560662,0.3880597014925373,2.648637284865522,0.354306658521686
11,2.509576852943974,0.42483171278982795,2.37624362333497,0.3805970149253731,2.50176512998419,0.38851557727550395
12,2.4172134506408187,0.43100224382946895,2.463840851143225,0.3880597014925373,2.5205178311778482,0.3891264508246793
13,2.32370761747938,0.4461480927449514,2.5233036155131328,0.39552238805970147,2.541139601495984,0.38485033598045204
14,2.2500186845626775,0.4631637995512341,2.4152436291993555,0.40298507462686567,2.499071998281601,0.3927916921197312
