epoch,train_loss,train_accuracy,val_loss,val_accuracy,test_loss,test_accuracy
1,3.996622541722916,0.09985041136873597,3.5628461019316715,0.1044776119402985,3.485557585426708,0.17226634086744044
2,3.2144996681227647,0.21335078534031413,3.137329841727641,0.19402985074626866,3.053715499494596,0.2272449602932193
3,2.823883827533308,0.2825355272999252,2.968224436489504,0.2462686567164179,2.894685074987394,0.27183872938301773
4,2.545494768988667,0.337509349289454,2.8454444906604826,0.2537313432835821,2.728752787111733,0.28649969456322544
5,2.3110232296146913,0.3986537023186238,2.7553237694412913,0.26119402985074625,2.6207765854198755,0.32620647525962126
6,2.1326693186763515,0.4287584143605086,2.5815717319944014,0.30597014925373134,2.4925060375623755,0.36530238240684176
7,1.967760725616963,0.4648466716529544,2.517199647960378,0.3582089552238806,2.4811132321214995,0.373243738546121
8,1.8200580553056236,0.506544502617801,2.5692052734431936,0.3656716417910448,2.560140131738904,0.3787416004886988
9,1.7154971306771598,0.5278608825729244,2.7399474542532394,0.30597014925373134,2.7198555632633776,0.3628588882101405
10,1.5945864992526904,0.5512341062079282,2.2823597940046394,0.40298507462686567,2.251357099233638,0.43005497861942577
11,1.5284800023932732,0.5772251308900523,2.643927994059093,0.3582089552238806,2.636223645055884,0.3811850946854001
12,1.4030174157828115,0.5948017950635752,2.4504400776393376,0.40298507462686567,2.5819039084085547,0.39645693341478316
13,1.3012555545180613,0.6226626776364996,2.706861403451037,0.34328358208955223,2.7383098622685025,0.3842394624312767
