label,total,correct,accuracy
0,8,4,0.5
1,12,8,0.6666666666666666
2,8,4,0.5
3,11,2,0.18181818181818182
4,13,10,0.7692307692307693
5,9,7,0.7777777777777778
6,8,7,0.875
7,17,11,0.6470588235294118
8,9,4,0.4444444444444444
9,9,8,0.8888888888888888
10,17,1,0.058823529411764705
11,17,11,0.6470588235294118
12,10,8,0.8
13,10,6,0.6
14,10,6,0.6
15,8,1,0.125
16,17,15,0.8823529411764706
17,16,6,0.375
18,10,1,0.1
19,11,3,0.2727272727272727
20,8,4,0.5
21,12,6,0.5
22,18,8,0.4444444444444444
23,9,4,0.4444444444444444
24,8,5,0.625
25,8,4,0.5
26,8,4,0.5
27,13,7,0.5384615384615384
28,16,7,0.4375
29,17,4,0.23529411764705882
30,11,1,0.09090909090909091
31,9,1,0.1111111111111111
32,9,2,0.2222222222222222
33,8,0,0.0
34,9,8,0.8888888888888888
35,15,9,0.6
36,22,17,0.7727272727272727
37,11,6,0.5454545454545454
38,8,2,0.25
39,13,7,0.5384615384615384
40,25,7,0.28
41,12,5,0.4166666666666667
42,26,4,0.15384615384615385
43,19,12,0.631578947368421
44,8,3,0.375
45,39,32,0.8205128205128205
46,13,4,0.3076923076923077
47,14,12,0.8571428571428571
48,10,6,0.6
49,18,14,0.7777777777777778
50,52,26,0.5
51,17,13,0.7647058823529411
52,19,8,0.42105263157894735
53,12,9,0.75
54,14,9,0.6428571428571429
55,22,20,0.9090909090909091
56,13,10,0.7692307692307693
57,23,19,0.8260869565217391
58,13,10,0.7692307692307693
59,22,21,0.9545454545454546
60,10,10,1.0
61,11,2,0.18181818181818182
62,11,11,1.0
63,11,11,1.0
64,20,13,0.65
65,12,10,0.8333333333333334
66,9,1,0.1111111111111111
67,11,6,0.5454545454545454
68,11,5,0.45454545454545453
69,12,10,0.8333333333333334
70,16,8,0.5
71,19,0,0.0
72,39,31,0.7948717948717948
73,34,22,0.6470588235294118
74,24,16,0.6666666666666666
75,21,9,0.42857142857142855
76,50,42,0.84
77,27,15,0.5555555555555556
78,8,4,0.5
79,21,9,0.42857142857142855
80,33,28,0.8484848484848485
81,22,6,0.2727272727272727
82,26,5,0.19230769230769232
83,17,4,0.23529411764705882
84,13,5,0.38461538461538464
85,12,1,0.08333333333333333
86,13,9,0.6923076923076923
87,31,19,0.6129032258064516
88,37,24,0.6486486486486487
89,16,4,0.25
90,15,9,0.6
91,13,4,0.3076923076923077
92,9,2,0.2222222222222222
93,32,16,0.5
94,26,9,0.34615384615384615
95,18,3,0.16666666666666666
96,13,3,0.23076923076923078
97,16,7,0.4375
98,13,6,0.46153846153846156
99,10,7,0.7
100,12,3,0.25
101,10,5,0.5
