epoch,lr,alpha,train_loss,mixed_loss,gold_stability_loss,train_accuracy,mean_r_prob,mean_r_sim,mean_gold_consistency,mean_control,val_loss,val_accuracy,test_loss,test_accuracy
1,0.001,2.0,1.5804912826421105,1.2884883538234029,1.9466860793647967,0.23672400897531787,0.14695791887898185,0.8457220672401993,0.35658716887971226,0.40844812871095576,2.3110542012684383,0.41044776119402987,2.500760661732808,0.4098961514966402
2,0.001,2.0,1.3392454045159476,1.103700876235962,1.5702967987902234,0.32516828721017205,0.14695791566915806,0.8457220729465528,0.35658717244618315,0.40844812942424996,2.032636699391835,0.4701492537313433,2.242129251442818,0.4416615760537569
3,0.001,2.0,1.2243881509120373,1.0247711389922525,1.3307800796732763,0.3739715781600598,0.14695791763071703,0.8457220715199644,0.3565871710195948,0.4084481301375441,1.9931473963296236,0.4552238805970149,2.183300807407591,0.4447159437996335
4,0.001,2.0,1.1333323350662425,0.9592854223237077,1.1603127194592198,0.40407629020194463,0.14695791584748158,0.8457220629604343,0.35658717173288895,0.4084481308508383,1.8667652126568466,0.47761194029850745,2.108224991843259,0.4599877825290165
5,0.001,2.0,1.0580495889274237,0.9044480256920174,1.0240103800794307,0.431189229618549,0.14695791727406995,0.845722065813611,0.3565871703063006,0.4084481272843674,1.8011989807015034,0.48507462686567165,1.975738248012382,0.49969456322541234
6,0.001,2.0,0.9925196017894445,0.8561857760442935,0.9088921390902933,0.45231862378459237,0.14695791620412868,0.8457220715199644,0.35658717244618315,0.4084481301375441,1.8651071253107554,0.5074626865671642,1.9656609756304275,0.49969456322541234
7,0.001,2.0,0.9377583092330727,0.8133404070348461,0.8294526313611974,0.47756170531039643,0.14695791887898185,0.8457220672401993,0.35658717529935985,0.4084481344173092,1.821705376923974,0.5,1.9432666829685359,0.5113011606597434
8,0.001,2.0,0.888554279003557,0.7768427847300168,0.7447432626426086,0.4992520568436799,0.14695791584748158,0.8457220686667877,0.3565871710195948,0.40844812942424996,1.758673461515512,0.5074626865671642,1.88229915188374,0.5222968845448992
9,0.001,2.0,0.8347773679442252,0.7359645780379325,0.6587519171350289,0.5194465220643231,0.14695791887898185,0.845722065813611,0.35658717529935985,0.40844812942424996,1.680503924391163,0.5447761194029851,1.8423604607654913,0.5436774587660355
10,0.001,2.0,0.7740510859503706,0.689677569878663,0.5624900726391115,0.5486163051608077,0.14695791887898185,0.8457220715199644,0.35658717173288895,0.4084481308508383,1.7596829613642906,0.5298507462686567,1.9329733901731692,0.5125229077580941
11,0.001,2.0,0.7504317764034,0.6698090489354701,0.5374848326819996,0.5574046372475692,0.14695791638245223,0.8457220686667877,0.35658717601265405,0.40844812942424996,1.724173330548984,0.5223880597014925,1.865314013432204,0.5448992058643861
12,0.001,2.0,0.7170586053256945,0.6448172138266896,0.48160927119144503,0.569371727748691,0.14695791816568768,0.8457220686667877,0.3565871745860657,0.4084481301375441,1.6726134410545008,0.5746268656716418,1.7919544610732492,0.5644471594379963
13,0.001,2.0,0.6688415820061848,0.6026017882971952,0.4415986033946432,0.5919970082273747,0.14695791727406995,0.8457220729465528,0.3565871745860657,0.4084481329907208,1.7808652920509451,0.5597014925373134,1.8933200542709778,0.5418448381185095
14,0.001,2.0,0.6278502922407619,0.5651795507903944,0.41780492482830894,0.6091997008227374,0.1469579170957464,0.8457220700933761,0.3565871738727715,0.4084481265710732,1.620709542018264,0.5597014925373134,1.8062000938793035,0.5522296884544899
15,0.001,2.0,0.5977777150823897,0.5427341368007589,0.36695715678032426,0.6168661181750187,0.14695791727406995,0.8457220715199644,0.35658717173288895,0.4084481344173092,1.6350907460967106,0.5671641791044776,1.8055292194619292,0.5717776420281002
16,0.001,2.0,0.5691346570726821,0.5172908188428287,0.34562559759072964,0.6353777112939416,0.14695791638245223,0.845722065813611,0.35658717244618315,0.40844812871095576,1.7933446613710318,0.5522388059701493,1.8816209286542367,0.5632254123396457
17,0.001,2.0,0.5339355595805525,0.48705880139956476,0.3125116996517267,0.6544502617801047,0.1469579190573054,0.8457220729465528,0.35658717173288895,0.4084481301375441,1.7909601704398197,0.5522388059701493,1.9795575217641412,0.5406230910201588
