epoch,train_loss,train_accuracy,val_loss,val_accuracy,test_loss,test_accuracy
1,4.355369481562498,0.06170531039640987,3.9037146532713476,0.11194029850746269,3.8266457494760187,0.12828344532681735
2,3.9308313289148735,0.13257292445774121,3.5253152882874903,0.17164179104477612,3.4619710363843637,0.1893708002443494
3,3.6812368452147752,0.18605086013462976,3.259566364003651,0.23880597014925373,3.176369981060832,0.23457544288332316
4,3.501633832770314,0.2243829468960359,3.070206368147437,0.26865671641791045,3.0104595634656195,0.28833231521075137
5,3.326216931475038,0.2567314884068811,2.7856040250009566,0.3283582089552239,2.731867659871143,0.31459987782529014
6,3.1870970041250772,0.2892670157068063,2.79576019386747,0.34328358208955223,2.6968534473391226,0.3506414172266341
7,3.0333669840085835,0.3257292445774121,2.670827951004256,0.39552238805970147,2.6241616792043825,0.3622480146609652
8,2.932079795232529,0.3451757666417352,2.511655636687777,0.43283582089552236,2.4497902492378714,0.40134392180818573
9,2.8397013088973853,0.35957367240089755,2.5503944816874036,0.43283582089552236,2.5050325792740233,0.41233964569334147
10,2.7336643862028844,0.38855646970830215,2.4370249385264384,0.417910447761194,2.4308899854404866,0.4068417837507636
11,2.6390467672626206,0.3994016454749439,2.3913741574358585,0.373134328358209,2.311902282874469,0.43555284056200366
12,2.5738740899978327,0.41903515332834707,2.3984373220756874,0.4552238805970149,2.2844554900249183,0.4428833231521075
13,2.483819481679193,0.4300673148840688,2.435892551692564,0.43283582089552236,2.304284566775574,0.44654856444715946
14,2.3951133058957406,0.45661929693343306,2.2623625513332994,0.44029850746268656,2.213612994699123,0.48014660965180206
15,2.302620261484059,0.47587883320867613,2.3405703092688945,0.417910447761194,2.2747192496414512,0.4581551618814905
16,2.2596201472257444,0.47288706058339564,2.2175953334836818,0.4701492537313433,2.2126950310291718,0.4575442883323152
17,2.174369439137187,0.4908376963350785,2.3772191876795756,0.4626865671641791,2.224083058340344,0.4508246792913867
18,2.096129651379924,0.5080403889304412,2.2817914023328183,0.4253731343283582,2.264065600198875,0.44593769089798413
19,2.060160336248359,0.5054225878833208,2.3412956693279208,0.417910447761194,2.261902586162709,0.4471594379963348
