label,total,correct,accuracy
0,260,141,0.5423076923076923
1,260,105,0.40384615384615385
2,260,183,0.7038461538461539
3,260,18,0.06923076923076923
4,260,28,0.1076923076923077
5,260,124,0.47692307692307695
6,260,131,0.5038461538461538
7,260,153,0.5884615384615385
8,260,208,0.8
9,260,128,0.49230769230769234
