epoch,lr,alpha,train_loss,mixed_loss,gold_stability_loss,train_accuracy,mean_r_prob,mean_r_sim,mean_gold_consistency,mean_control,val_loss,val_accuracy,test_loss,test_accuracy
1,0.001,2.0,0.5355278108146164,0.45672552565951924,0.7880228393680446,0.5471153846153847,0.4571306894113729,0.8777284810831258,0.4991904609805935,0.5298674101357932,1.2073838856912429,0.6129032258064516,1.5522175062619723,0.5257692307692308
2,0.001,2.0,0.4173257534975534,0.3538978689974481,0.6342788337351202,0.6203296703296703,0.45713069045936666,0.8777284716511821,0.4991904583606091,0.5298674059438181,0.7980443108466364,0.7419354838709677,1.0143968310722937,0.6630769230769231
3,0.001,2.0,0.36163763842739904,0.30682400104763746,0.548136362531683,0.6578296703296703,0.4571306920313573,0.8777284768911509,0.4991904615045904,0.5298674096117962,0.7669955218991925,0.7322580645161291,0.9575795103953435,0.6773076923076923
4,0.001,2.0,0.33603745915077543,0.2842133940576197,0.5182406598395044,0.6858516483516484,0.4571306878393823,0.8777284768911509,0.49919045731261535,0.5298674085638025,0.7205844517677061,0.7419354838709677,0.9534387883773217,0.6726923076923077
5,0.001,2.0,0.2983138272395501,0.2513537316859423,0.46960095553607734,0.7131868131868132,0.4571306925553542,0.877728475843157,0.499190458884606,0.5298674085638025,0.7595071765684313,0.7451612903225806,0.9763230848312378,0.6803846153846154
6,0.001,2.0,0.2850768906729562,0.24095375885020245,0.4412313114810776,0.7211538461538461,0.4571306920313573,0.8777284726991759,0.49919045731261535,0.5298674096117962,0.6814527377005546,0.7677419354838709,0.9425040837434622,0.6973076923076923
7,0.001,2.0,0.261984191098056,0.2209281528061563,0.41056036949157715,0.7403846153846154,0.45713069098336356,0.8777284706031884,0.4991904562646216,0.5298674069918119,0.6155021878980821,0.8064516129032258,0.8839786889002873,0.7111538461538461
8,0.001,2.0,0.24388954082688133,0.2055818295085823,0.38307709654608924,0.764010989010989,0.4571306894113729,0.8777284779391445,0.49919045783661226,0.5298674085638025,0.7342306071712125,0.7419354838709677,0.973837064412924,0.6946153846153846
9,0.001,2.0,0.22670788522605057,0.19136083047468583,0.3534705354617192,0.781043956043956,0.45713069360334796,0.8777284706031884,0.4991904615045904,0.5298674122317807,0.5645532331159038,0.8064516129032258,0.8071599927315345,0.7346153846153847
10,0.001,2.0,0.2243475888129119,0.18876277051129184,0.35584818334369867,0.7776098901098901,0.4571306899353698,0.8777284716511821,0.49919045469263096,0.5298674054198212,0.6147247652853689,0.7903225806451613,0.8209769386511583,0.7161538461538461
11,0.001,2.0,0.19657897903369023,0.1649319018963929,0.31647076711549865,0.8026098901098901,0.45713068836337917,0.8777284831791133,0.4991904557406247,0.5298674111837869,0.5420600471958037,0.8129032258064516,0.7958628230828505,0.7380769230769231
12,0.001,2.0,0.17987901106640533,0.15030332256804455,0.29575688118463034,0.8179945054945055,0.4571306920313573,0.8777284747951634,0.49919046255258415,0.5298674101357932,0.5216006478955669,0.8354838709677419,0.7931558615427751,0.7434615384615385
13,0.001,2.0,0.16401401040973243,0.13740379823433174,0.2661021153350453,0.8324175824175825,0.4571306867913885,0.8777284737471696,0.49919045521662786,0.5298674132797744,0.6249006000257308,0.8064516129032258,0.8387630323263315,0.7411538461538462
14,0.001,2.0,0.15296159838582132,0.12786120798561598,0.25100391225500424,0.8394230769230769,0.4571306925553542,0.8777284737471696,0.49919046412457474,0.5298674075158087,0.6205048438041441,0.8032258064516129,0.7994759389987358,0.75
15,0.001,2.0,0.14254319490967216,0.11862441186721508,0.23918783255330808,0.8541208791208791,0.4571306925553542,0.8777284685072008,0.499190458884606,0.5298674117077838,0.7391555336213881,0.7548387096774194,0.988538999924293,0.7280769230769231
