epoch,train_loss,train_accuracy,val_loss,val_accuracy,test_loss,test_accuracy
1,4.011174527227477,0.1024682124158564,3.6951280529819317,0.08955223880597014,3.652249960762448,0.14599877825290164
2,3.2109407285477745,0.21914734480179507,3.190787589372094,0.20149253731343283,3.1396559937814423,0.2125839951130116
3,2.7527743898047916,0.31357516828721016,3.1436236901069754,0.208955223880597,3.130122924768568,0.22663408674404398
4,2.4098896623638555,0.3801421091997008,2.767304605512477,0.26865671641791045,2.6578371269934484,0.3243738546120953
5,2.132298116106192,0.4399775617053104,2.9203583980674175,0.29850746268656714,2.785239470318169,0.31093463653023823
6,1.940111149400584,0.4719521316379955,2.4660929459244456,0.373134328358209,2.3165315049555364,0.3946243127672572
7,1.79140542573508,0.5097232610321616,2.3957863281022256,0.41044776119402987,2.275950643152599,0.41050702504581554
8,1.6556347886751013,0.5459985041136873,2.364643710762707,0.44029850746268656,2.2161363578090305,0.42822235797189984
9,1.560131896763661,0.556469708302169,2.707083004624096,0.3805970149253731,2.519143083871831,0.37080024434941966
10,1.406751427796677,0.6015332834704562,2.561035823466173,0.39552238805970147,2.371654977941193,0.40500916310323765
11,1.356219605625612,0.6159311892296185,2.4223302745107396,0.44029850746268656,2.2032712938294736,0.4367745876603543
