epoch,train_loss,train_accuracy,val_loss,val_accuracy,test_loss,test_accuracy
1,2.1415571005789786,0.25535714285714284,1.6386593203390798,0.3870967741935484,1.6961190627171443,0.3869230769230769
2,1.876991192325131,0.3440934065934066,1.612811570013723,0.3870967741935484,1.602320097042964,0.40115384615384614
3,1.807730838230678,0.38585164835164837,1.523982257996836,0.4483870967741935,1.5486629753846388,0.45884615384615385
4,1.747705538718255,0.4217032967032967,1.4024441549854894,0.4967741935483871,1.5090355036808893,0.46076923076923076
5,1.7009315066285187,0.440521978021978,1.4011867823139315,0.5161290322580645,1.503511446439303,0.4673076923076923
6,1.648822264094929,0.46057692307692305,1.2368096228568786,0.5806451612903226,1.304210284306453,0.5438461538461539
7,1.6272624571244796,0.4798076923076923,1.3481717048152801,0.535483870967742,1.3969438945330106,0.5130769230769231
8,1.5765439748764039,0.4962912087912088,1.282153945584451,0.5225806451612903,1.4048767155867357,0.4876923076923077
9,1.551489882678776,0.5059065934065934,1.1863731261222594,0.6193548387096774,1.2791257157692542,0.5788461538461539
10,1.50594590312832,0.5221153846153846,1.1131434579049386,0.635483870967742,1.21751588674692,0.5984615384615385
11,1.4750629514128297,0.5364010989010989,1.1531120600238922,0.6258064516129033,1.2445412569779617,0.5711538461538461
12,1.4331689795294962,0.5546703296703297,1.1398143852910687,0.603225806451613,1.265699587235084,0.56
13,1.4077697088430217,0.559478021978022,1.1033700743029196,0.6387096774193548,1.2336838205044087,0.5869230769230769
14,1.3816762546916583,0.568543956043956,1.1119281461161952,0.6548387096774193,1.220555112545307,0.5857692307692308
15,1.351875937640012,0.5810439560439561,1.195257943676364,0.6064516129032258,1.2909961535380436,0.5638461538461539
16,1.3178543926595332,0.5883241758241758,1.1572095763298773,0.5870967741935483,1.303327540250925,0.5753846153846154
