epoch,lr,alpha,train_loss,mixed_loss,gold_stability_loss,train_accuracy,mean_r_prob,mean_r_sim,mean_gold_consistency,mean_control,val_loss,val_accuracy,test_loss,test_accuracy
1,0.001,2.0,1.6955403123583113,1.5444784088449164,1.0070793639172564,0.40494505494505495,0.35288183086521024,0.865131536420885,0.865131536420885,0.8397085231739086,1.0213323431630288,0.6838709677419355,1.2589403178141667,0.5684615384615385
2,0.001,2.0,1.5414129642339853,1.4101671444190726,0.8749720712284466,0.4627747252747253,0.35288182824522585,0.8651315311809162,0.8651315311809162,0.8397085263178898,0.9570469167924697,0.7129032258064516,1.1690984968038705,0.6
3,0.001,2.0,1.4791892455174374,1.354617959850437,0.8304751359499418,0.48214285714285715,0.3528818292932196,0.8651315332769037,0.8651315332769037,0.8397085242219023,0.9634265515112108,0.6967741935483871,1.1806409021524282,0.5823076923076923
4,0.001,2.0,1.4192245307859483,1.304238173201844,0.7665756805912479,0.517445054945055,0.3528818266732352,0.8651315332769037,0.8651315332769037,0.8397085252698961,0.9176383003111809,0.7161290322580646,1.1358068004021278,0.6026923076923076
5,0.001,2.0,1.3973313790101272,1.2820346148459465,0.7686450626823929,0.5201923076923077,0.35288183034121334,0.8651315395648663,0.8651315395648663,0.8397085326058524,1.0247907346294771,0.6290322580645161,1.3007887524824877,0.5446153846153846
6,0.001,2.0,1.3532333001985655,1.245835645382221,0.715984371992258,0.5355769230769231,0.3528818271972321,0.8651315343248975,0.8651315343248975,0.8397085305098649,0.8499820101645685,0.7354838709677419,1.079239829136775,0.6338461538461538
7,0.001,2.0,1.3152034342943968,1.2118202578890456,0.6892210923708402,0.551510989010989,0.3528818271972321,0.8651315343248975,0.8651315343248975,0.8397085273658836,0.9573107534839261,0.6774193548387096,1.1971669054031373,0.5903846153846154
8,0.001,2.0,1.284141101679959,1.1837680745910812,0.6691534770714058,0.5563186813186813,0.3528818292932196,0.8651315311809162,0.8651315311809162,0.8397085284138773,0.7799138861317788,0.7419354838709677,1.0250967524601864,0.6469230769230769
9,0.001,2.0,1.2318516581923098,1.1382898144669584,0.6237456326956278,0.5800824175824176,0.35288182824522585,0.865131536420885,0.865131536420885,0.8397085326058524,0.7981772395872301,0.7225806451612903,1.0652692996538602,0.6261538461538462
10,0.001,2.0,1.2045169377064966,1.1113519909617664,0.6210995904691927,0.5848901098901099,0.3528818292932196,0.8651315332769037,0.8651315332769037,0.8397085284138773,0.9401470591945033,0.6709677419354839,1.189638648033142,0.5776923076923077
11,0.001,2.0,1.1692852481380924,1.0798713401123718,0.5960926949322879,0.5934065934065934,0.35288182614923835,0.8651315374688788,0.8651315374688788,0.8397085221259148,0.7223722838586376,0.7612903225806451,1.0176468126590434,0.6580769230769231
12,0.001,2.0,1.120538455575377,1.036746503494598,0.5586130051822453,0.6072802197802197,0.3528818298172165,0.86513153222891,0.86513153222891,0.8397085294618711,0.7617356250363011,0.7354838709677419,1.015890381886409,0.6492307692307693
13,0.001,2.0,1.0898910844719016,1.0090057881323846,0.5392353546488416,0.6284340659340659,0.35288183243720084,0.8651315301329225,0.8651315301329225,0.8397085326058524,0.741852831455969,0.7322580645161291,1.0266290455598097,0.6461538461538462
14,0.001,2.0,1.0560016362221687,0.9748705000667781,0.5408741971948645,0.6346153846153846,0.35288182772122895,0.865131536420885,0.865131536420885,0.8397085263178898,0.729442895612409,0.7580645161290323,0.9924451754643366,0.6530769230769231
