epoch,train_loss,train_accuracy,val_loss,val_accuracy,test_loss,test_accuracy
1,2.135292611541329,0.2586538461538462,1.5896857384712466,0.43548387096774194,1.653075491465055,0.4
2,1.8753234090385855,0.34203296703296704,1.527479943921489,0.3967741935483871,1.5513288343869722,0.4426923076923077
3,1.7956500773901467,0.39478021978021977,1.3987482470850792,0.5258064516129032,1.4519279017815223,0.5030769230769231
4,1.738901279260824,0.4251373626373626,1.3158995274574525,0.5838709677419355,1.4240125014231755,0.5084615384615384
5,1.6885356706577344,0.4472527472527473,1.2740961297865836,0.5709677419354838,1.387958440047044,0.5261538461538462
6,1.6290007313529213,0.47074175824175823,1.2012568289233791,0.6,1.2854681987028855,0.5738461538461539
7,1.6044990086293482,0.4872252747252747,1.2127253947719452,0.6064516129032258,1.2894184794792762,0.5657692307692308
8,1.5628589313108843,0.5046703296703297,1.218295834910485,0.5903225806451613,1.339262758401724,0.5515384615384615
9,1.5337499327712008,0.5144230769230769,1.1242070405713973,0.6387096774193548,1.2138265587733341,0.6123076923076923
10,1.4859861240282164,0.5278846153846154,1.1265249183101038,0.6483870967741936,1.2293521140171932,0.6073076923076923
11,1.4699304764087384,0.5387362637362637,1.1386535167694092,0.6290322580645161,1.2976603357608503,0.565
12,1.4155546062595241,0.5607142857142857,1.0163892680598843,0.6645161290322581,1.1367586088180541,0.6326923076923077
13,1.3884897887051761,0.5673076923076923,0.9994451184426585,0.6741935483870968,1.1457078511898333,0.6223076923076923
14,1.3582819011185197,0.573076923076923,1.0751813315576122,0.6580645161290323,1.193349784704355,0.6146153846153846
15,1.3317886302759359,0.579945054945055,1.023492927320542,0.6709677419354839,1.146997806108915,0.6265384615384615
16,1.307023913519723,0.592032967032967,1.003872113843118,0.6741935483870968,1.1413254136305588,0.6357692307692308
