epoch,lr,alpha,train_loss,mixed_loss,gold_stability_loss,train_accuracy,mean_r_prob,mean_r_sim,mean_gold_consistency,mean_control,val_loss,val_accuracy,test_loss,test_accuracy
1,0.001,2.0,3.1699566924937552,2.963183289244715,2.067734048361197,0.24065071054599851,0.19152807743583228,0.8370955701897905,0.8370955701897905,0.8207316387921193,2.4405447084512284,0.41044776119402987,2.7033727873951907,0.35858277336591327
2,0.001,2.0,2.754354676472757,2.573600343206344,1.8075435596700025,0.31600598354525056,0.1915280767225381,0.8370955673366138,0.8370955673366138,0.8207316430718844,2.1655977377251014,0.4626865671641791,2.290794780651971,0.44410507025045814
3,0.001,2.0,2.5377070247547433,2.3713738254940857,1.6633319364346582,0.3754674644727001,0.19152807904074418,0.8370955701897905,0.8370955701897905,0.8207316402187076,2.0569359224234054,0.44029850746268656,2.2201851327461517,0.44043982895540623
4,0.001,2.0,2.3859419305554592,2.2275492233755703,1.5839271663103696,0.40650710545998503,0.19152807886242065,0.8370955773227323,0.8370955773227323,0.8207316444984727,1.904312083970255,0.5522388059701493,2.090334406551531,0.4844227244960293
5,0.001,2.0,2.198624592533554,2.051514517306925,1.471100826181399,0.45157068062827227,0.19152807565259683,0.8370955730429673,0.8370955730429673,0.8207316473516494,1.7695507522839218,0.5746268656716418,1.9668516762459067,0.4972510690287111
6,0.001,2.0,2.0877840128422855,1.9471261403234306,1.4065786560881735,0.4762528047868362,0.19152807743583228,0.8370955744695556,0.8370955744695556,0.8207316387921193,1.8649130027685592,0.5522388059701493,2.0065764046763968,0.4923640806353085
7,0.001,2.0,1.9970431236874817,1.8603202943580759,1.367228270111997,0.4945774121166791,0.19152807814912645,0.8370955701897905,0.8370955701897905,0.8207316430718844,1.7982735544887942,0.5149253731343284,1.9541553387790462,0.5113011606597434
8,0.001,2.0,1.8832079792700334,1.7515314880733448,1.3167649604708915,0.5175766641735228,0.19152807779247938,0.8370955716163789,0.8370955716163789,0.8207316444984727,1.8034919820614714,0.5597014925373134,1.935225110193834,0.5113011606597434
