label,total,correct,accuracy
0,8,5,0.625
1,12,8,0.6666666666666666
2,8,3,0.375
3,11,1,0.09090909090909091
4,13,1,0.07692307692307693
5,9,6,0.6666666666666666
6,8,6,0.75
7,17,11,0.6470588235294118
8,9,7,0.7777777777777778
9,9,8,0.8888888888888888
10,17,1,0.058823529411764705
11,17,15,0.8823529411764706
12,10,3,0.3
13,10,7,0.7
14,10,8,0.8
15,8,0,0.0
16,17,15,0.8823529411764706
17,16,8,0.5
18,10,0,0.0
19,11,2,0.18181818181818182
20,8,6,0.75
21,12,8,0.6666666666666666
22,18,6,0.3333333333333333
23,9,1,0.1111111111111111
24,8,4,0.5
25,8,4,0.5
26,8,4,0.5
27,13,8,0.6153846153846154
28,16,7,0.4375
29,17,10,0.5882352941176471
30,11,0,0.0
31,9,2,0.2222222222222222
32,9,3,0.3333333333333333
33,8,3,0.375
34,9,4,0.4444444444444444
35,15,11,0.7333333333333333
36,22,17,0.7727272727272727
37,11,6,0.5454545454545454
38,8,2,0.25
39,13,7,0.5384615384615384
40,25,11,0.44
41,12,6,0.5
42,26,8,0.3076923076923077
43,19,9,0.47368421052631576
44,8,5,0.625
45,39,30,0.7692307692307693
46,13,7,0.5384615384615384
47,14,7,0.5
48,10,9,0.9
49,18,9,0.5
50,52,39,0.75
51,17,14,0.8235294117647058
52,19,3,0.15789473684210525
53,12,9,0.75
54,14,11,0.7857142857142857
55,22,21,0.9545454545454546
56,13,9,0.6923076923076923
57,23,20,0.8695652173913043
58,13,10,0.7692307692307693
59,22,19,0.8636363636363636
60,10,9,0.9
61,11,3,0.2727272727272727
62,11,11,1.0
63,11,11,1.0
64,20,16,0.8
65,12,11,0.9166666666666666
66,9,2,0.2222222222222222
67,11,5,0.45454545454545453
68,11,4,0.36363636363636365
69,12,7,0.5833333333333334
70,16,15,0.9375
71,19,5,0.2631578947368421
72,39,29,0.7435897435897436
73,34,12,0.35294117647058826
74,24,14,0.5833333333333334
75,21,9,0.42857142857142855
76,50,44,0.88
77,27,17,0.6296296296296297
78,8,4,0.5
79,21,6,0.2857142857142857
80,33,30,0.9090909090909091
81,22,14,0.6363636363636364
82,26,8,0.3076923076923077
83,17,3,0.17647058823529413
84,13,2,0.15384615384615385
85,12,5,0.4166666666666667
86,13,10,0.7692307692307693
87,31,22,0.7096774193548387
88,37,20,0.5405405405405406
89,16,4,0.25
90,15,8,0.5333333333333333
91,13,6,0.46153846153846156
92,9,1,0.1111111111111111
93,32,22,0.6875
94,26,10,0.38461538461538464
95,18,9,0.5
96,13,3,0.23076923076923078
97,16,9,0.5625
98,13,3,0.23076923076923078
99,10,7,0.7
100,12,8,0.6666666666666666
101,10,5,0.5
