label,total,correct,accuracy
0,260,216,0.8307692307692308
1,260,165,0.6346153846153846
2,260,195,0.75
3,260,162,0.6230769230769231
4,260,167,0.6423076923076924
5,260,158,0.6076923076923076
6,260,196,0.7538461538461538
7,260,141,0.5423076923076923
8,260,234,0.9
9,260,161,0.6192307692307693
