label,total,correct,accuracy
0,8,1,0.125
1,12,9,0.75
2,8,2,0.25
3,11,1,0.09090909090909091
4,13,6,0.46153846153846156
5,9,7,0.7777777777777778
6,8,5,0.625
7,17,13,0.7647058823529411
8,9,6,0.6666666666666666
9,9,7,0.7777777777777778
10,17,0,0.0
11,17,11,0.6470588235294118
12,10,5,0.5
13,10,5,0.5
14,10,6,0.6
15,8,0,0.0
16,17,12,0.7058823529411765
17,16,4,0.25
18,10,2,0.2
19,11,4,0.36363636363636365
20,8,4,0.5
21,12,6,0.5
22,18,6,0.3333333333333333
23,9,2,0.2222222222222222
24,8,1,0.125
25,8,6,0.75
26,8,5,0.625
27,13,7,0.5384615384615384
28,16,5,0.3125
29,17,7,0.4117647058823529
30,11,0,0.0
31,9,0,0.0
32,9,2,0.2222222222222222
33,8,1,0.125
34,9,6,0.6666666666666666
35,15,8,0.5333333333333333
36,22,17,0.7727272727272727
37,11,4,0.36363636363636365
38,8,0,0.0
39,13,7,0.5384615384615384
40,25,4,0.16
41,12,7,0.5833333333333334
42,26,5,0.19230769230769232
43,19,13,0.6842105263157895
44,8,0,0.0
45,39,30,0.7692307692307693
46,13,4,0.3076923076923077
47,14,10,0.7142857142857143
48,10,7,0.7
49,18,9,0.5
50,52,32,0.6153846153846154
51,17,13,0.7647058823529411
52,19,2,0.10526315789473684
53,12,7,0.5833333333333334
54,14,7,0.5
55,22,17,0.7727272727272727
56,13,8,0.6153846153846154
57,23,20,0.8695652173913043
58,13,11,0.8461538461538461
59,22,19,0.8636363636363636
60,10,10,1.0
61,11,0,0.0
62,11,10,0.9090909090909091
63,11,9,0.8181818181818182
64,20,16,0.8
65,12,10,0.8333333333333334
66,9,1,0.1111111111111111
67,11,7,0.6363636363636364
68,11,4,0.36363636363636365
69,12,8,0.6666666666666666
70,16,14,0.875
71,19,2,0.10526315789473684
72,39,25,0.6410256410256411
73,34,14,0.4117647058823529
74,24,19,0.7916666666666666
75,21,4,0.19047619047619047
76,50,48,0.96
77,27,14,0.5185185185185185
78,8,3,0.375
79,21,6,0.2857142857142857
80,33,28,0.8484848484848485
81,22,6,0.2727272727272727
82,26,6,0.23076923076923078
83,17,4,0.23529411764705882
84,13,2,0.15384615384615385
85,12,3,0.25
86,13,11,0.8461538461538461
87,31,16,0.5161290322580645
88,37,29,0.7837837837837838
89,16,5,0.3125
90,15,9,0.6
91,13,6,0.46153846153846156
92,9,3,0.3333333333333333
93,32,16,0.5
94,26,10,0.38461538461538464
95,18,4,0.2222222222222222
96,13,3,0.23076923076923078
97,16,8,0.5
98,13,1,0.07692307692307693
99,10,3,0.3
100,12,6,0.5
101,10,4,0.4
