epoch,lr,alpha,train_loss,mixed_loss,gold_stability_loss,train_accuracy,mean_r_prob,mean_r_sim,mean_gold_consistency,mean_control,val_loss,val_accuracy,test_loss,test_accuracy
1,0.001,2.0,1.4635239070979356,1.3069614781848333,1.565624264433211,0.2481301421091997,0.17443532665540856,0.8251102607287661,0.369637814580993,0.41891231337142865,2.2429750374893644,0.373134328358209,2.3938629391285144,0.40867440439828956
2,0.001,2.0,1.2294801292619155,1.0973446420884971,1.32135486290717,0.3348915482423336,0.17443532701205566,0.8251102535958244,0.369637818860758,0.41891231337142865,2.049842021358547,0.4626865671641791,2.239300526564778,0.4398289554062309
3,0.001,2.0,1.115558732331646,0.9994882828010582,1.1607044575904497,0.3850037397157816,0.17443532487217311,0.8251102621553545,0.3696378138676988,0.41891231337142865,1.8415749073028564,0.5074626865671642,1.9942848085993008,0.49786194257788635
4,0.001,2.0,1.038482515599715,0.9328747080080351,1.0560780565686965,0.42090501121914736,0.17443532451552604,0.8251102550224128,0.3696378138676988,0.41891231265813444,2.0235998932995014,0.47761194029850745,2.127463004322553,0.466707391569945
5,0.001,2.0,0.9738637502280829,0.8775057950479911,0.9635795885355685,0.443717277486911,0.17443532576379084,0.8251102535958244,0.3696378167208755,0.41891230980495775,1.7393925074321122,0.5,1.883943163409201,0.5149664019547954
6,0.001,2.0,0.9104512303109122,0.8220995189364312,0.8835170839201985,0.46578160059835455,0.17443532736870274,0.8251102550224128,0.36963781529428713,0.41891231265813444,1.7276882805041414,0.5223880597014925,1.869189754301408,0.5198533903481979
7,0.001,2.0,0.8552814969039266,0.7732168749008236,0.8206462306412816,0.4968212415856395,0.17443532736870274,0.8251102607287661,0.369637814580993,0.41891231693789954,1.6697384643910536,0.5223880597014925,1.8823234761132652,0.5222968845448992
8,0.001,2.0,0.8224965824774155,0.7450299565258897,0.774666222602285,0.5179506357516829,0.1744353259421144,0.8251102578755894,0.36963781244111044,0.41891231051825195,1.6590571367918556,0.5447761194029851,1.8521423922418165,0.5345143555284056
9,0.001,2.0,0.7695150863526914,0.6993978237071498,0.7011725899882519,0.5360882572924458,0.1744353275470263,0.8251102607287661,0.36963781172781623,0.41891231265813444,1.6848577367725657,0.5223880597014925,1.8267689544250125,0.5363469761759316
10,0.001,2.0,0.7333662435022325,0.6676106098969659,0.657556369176264,0.555908750934929,0.1744353255854673,0.8251102550224128,0.3696378167208755,0.418912314798017,1.6414589365916465,0.5522388059701493,1.7520863607152615,0.5461209529627367
11,0.001,2.0,0.689760108625345,0.6293851296315018,0.6037498100889915,0.5697456993268512,0.17443532522882021,0.8251102607287661,0.3696378174341697,0.41891231051825195,1.6214285626340268,0.5522388059701493,1.7818060733227739,0.5430665852168601
12,0.001,2.0,0.6515930421600257,0.5958255107668503,0.5576752958764937,0.5929319371727748,0.17443532665540856,0.8251102593021779,0.3696378138676988,0.41891231265813444,1.606551586692013,0.5671641791044776,1.7830854623726977,0.5461209529627367
13,0.001,2.0,0.6112402780963666,0.5586194577463188,0.5262082187025602,0.612378459237098,0.17443532665540856,0.8251102607287661,0.36963781315440464,0.4189123119448403,1.5714752344942804,0.582089552238806,1.7818603620488394,0.5534514355528406
14,0.001,2.0,0.5945363337635191,0.5459715023179864,0.48564833402633667,0.6099476439790575,0.17443532469384956,0.8251102521692361,0.3696378167208755,0.41891231408472285,1.55548017772276,0.5671641791044776,1.7627440232945129,0.5613927916921198
15,0.001,2.0,0.5530817008054159,0.5081002145626693,0.44981489189543117,0.6357516828721017,0.17443532701205566,0.8251102578755894,0.3696378174341697,0.4189123155113112,1.6628842656292133,0.5746268656716418,1.8384396413804265,0.5375687232742822
16,0.001,2.0,0.5349205058728391,0.4926327303575774,0.4228777676798465,0.6445400149588631,0.17443532505049666,0.8251102593021779,0.36963780816134534,0.41891231265813444,1.6227073028906067,0.5522388059701493,1.818427915098322,0.546731826511912
17,0.001,2.0,0.5090311679183858,0.4666695247502495,0.4236164492016509,0.655946148092745,0.17443532522882021,0.825110256449001,0.36963781529428713,0.41891231408472285,1.565155139609949,0.5522388059701493,1.7897219349861728,0.5497861942577886
