epoch,lr,alpha,train_loss,mixed_loss,gold_stability_loss,train_accuracy,mean_r_prob,mean_r_sim,mean_gold_consistency,mean_control,val_loss,val_accuracy,test_loss,test_accuracy
1,0.001,2.0,1.0842886350967071,1.0049270261775007,0.7936160453073271,0.5256868131868132,0.423475400694124,0.8699521871713491,0.7806568344870767,0.7844316000466819,0.9159317231947376,0.6548387096774193,1.2006931422306941,0.573076923076923
2,0.001,2.0,0.8856740778619117,0.8184727507633167,0.6720132487160819,0.609478021978022,0.42347539545415525,0.8699521798353929,0.7806568397270455,0.7844316010946756,0.8185186828336408,0.7161290322580646,1.0523457270402174,0.6238461538461538
3,0.001,2.0,0.8381519836383862,0.7718524829371944,0.6629949933879978,0.6293956043956044,0.4234753917861771,0.8699521787873992,0.7806568365830642,0.7844316031906631,0.8188531033454403,0.7322580645161291,1.0233242376034077,0.6330769230769231
4,0.001,2.0,0.7622111435774919,0.7009708994037502,0.6124024699022482,0.6686813186813186,0.4234753917861771,0.8699521829793742,0.7806568323910892,0.7844316021426694,0.8085105661422975,0.7161290322580646,1.0518509556696964,0.6330769230769231
5,0.001,2.0,0.7174261628926455,0.6580850843544844,0.593410823240385,0.6842032967032967,0.42347539493015834,0.8699521808833867,0.7806568376310579,0.7844315989986881,0.8504890453430914,0.7193548387096774,1.1805544427724985,0.5996153846153847
6,0.001,2.0,0.665809924523909,0.6100220456228151,0.5578788034208528,0.709478021978022,0.42347539283417085,0.8699521798353929,0.7806568323910892,0.784431590614738,0.8299915567521126,0.6935483870967742,1.1438155456689687,0.6011538461538461
7,0.001,2.0,0.6399257528912891,0.585801224394159,0.5412452953202384,0.7173076923076923,0.42347539493015834,0.8699521871713491,0.7806568407750392,0.7844316031906631,0.7322879302886225,0.7290322580645161,0.996261185499338,0.6507692307692308
8,0.001,2.0,0.592872673862583,0.5416410835234673,0.5123158790253021,0.7431318681318682,0.4234753980741396,0.8699521840273678,0.7806568428710267,0.7844316031906631,0.6766585146227191,0.7548387096774194,0.9306950288552505,0.6730769230769231
9,0.001,2.0,0.5506925673275204,0.5012662007258488,0.4942636640517266,0.7601648351648351,0.42347539545415525,0.869952188219343,0.7806568344870767,0.7844316021426694,0.690370084393409,0.7709677419354839,1.009154474918659,0.6561538461538462
10,0.001,2.0,0.5144347520974967,0.4662220899875347,0.48212664756146106,0.7752747252747253,0.423475396502149,0.8699521819313804,0.7806568376310579,0.784431590614738,0.7776117128710593,0.7290322580645161,1.0262893416331365,0.6603846153846153
11,0.001,2.0,0.46799431849311995,0.4227846778356112,0.45209640932607126,0.7947802197802197,0.42347539755014274,0.8699521861233555,0.7806568439190205,0.7844315948067131,0.7674533428684358,0.7290322580645161,1.0839943662056557,0.645
