epoch,train_loss,train_accuracy,val_loss,val_accuracy,test_loss,test_accuracy
1,2.135292607611352,0.23434065934065934,1.970891018836729,0.25806451612903225,2.0405971820537863,0.24961538461538463
2,1.9711055509336701,0.30439560439560437,3.264051937287854,0.14838709677419354,3.35674228814932,0.15423076923076923
3,1.9006586116748851,0.33557692307692305,2.817075844733946,0.22903225806451613,2.9265040485675518,0.2076923076923077
4,1.8513749067599956,0.3646978021978022,2.9721317891151675,0.22903225806451613,3.024904110248272,0.22230769230769232
