family,dataset,train_rel,noise_setting,run_name,run_leaf,beta,lambda_gold,epoch,n,train_loss_mean,train_loss_std,test_loss_mean,test_loss_std,loss_gap_mean,loss_gap_std
ggcl,Flower_102,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablations/brightness_0p75_beta09_lg01,brightness_0p75_beta09_lg01,0.9,0.1,5,3,0.4092795972,0.01068383682,1.778217304,0.07665388434,1.368937707,0.06640858134
ggcl,Flower_102,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablations/brightness_0p75_beta09_lg01,brightness_0p75_beta09_lg01,0.9,0.1,6,3,0.3673949641,0.01687778822,1.801105723,0.1444323524,1.433710759,0.1412589197
ggcl,Flower_102,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablations/brightness_0p75_beta09_lg01,brightness_0p75_beta09_lg01,0.9,0.1,7,3,0.334565728,0.0181137531,1.653371357,0.02709132038,1.318805629,0.02230367604
ggcl,Flower_102,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablations/brightness_0p75_beta09_lg01,brightness_0p75_beta09_lg01,0.9,0.1,8,3,0.3011419464,0.01524512729,1.616392221,0.06976303594,1.315250275,0.06426241896
ggcl,Flower_102,feature_noise/brightness_0p75,brightness_0p75,feature_noise/brightness/brightness_ablations/brightness_0p75_beta09_lg01,brightness_0p75_beta09_lg01,0.9,0.1,9,3,0.278665492,0.008132160727,1.606083838,0.07905311589,1.327418347,0.07437015284
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_30p0_method_beta05_lg015,gaussian_30p0_method_beta05_lg015,0.5,0.15,1,3,1.663959997,0.07934946023,2.232151742,0.1045031659,0.5681917446,0.03009419819
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_30p0_method_beta05_lg015,gaussian_30p0_method_beta05_lg015,0.5,0.15,10,3,0.5267913104,0.03404463186,1.499378355,0.05471007124,0.9725870451,0.03787716483
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_30p0_method_beta05_lg015,gaussian_30p0_method_beta05_lg015,0.5,0.15,11,3,0.4780655828,0.04581510872,1.497047164,0.005988139407,1.018981581,0.0413161045
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_30p0_method_beta05_lg015,gaussian_30p0_method_beta05_lg015,0.5,0.15,12,2,0.4480219767,0.06033991864,1.486629747,0.03589518185,1.038607769,0.02444473587
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_30p0_method_beta05_lg015,gaussian_30p0_method_beta05_lg015,0.5,0.15,13,2,0.4069810813,0.0500413948,1.505337794,0.02080339475,1.098356714,0.02923800061
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_30p0_method_beta05_lg015,gaussian_30p0_method_beta05_lg015,0.5,0.15,14,2,0.3700773211,0.03678598677,1.457563117,0.04315827441,1.087485797,0.00637228792
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_30p0_method_beta05_lg015,gaussian_30p0_method_beta05_lg015,0.5,0.15,15,1,0.3695739748,,1.483766561,,1.114192587,
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_30p0_method_beta05_lg015,gaussian_30p0_method_beta05_lg015,0.5,0.15,2,3,1.277985611,0.07259016673,1.977168242,0.09653980823,0.6991826312,0.02593219323
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_30p0_method_beta05_lg015,gaussian_30p0_method_beta05_lg015,0.5,0.15,3,3,1.102738548,0.06797079407,1.863758424,0.1287493441,0.7610198763,0.06148478929
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_30p0_method_beta05_lg015,gaussian_30p0_method_beta05_lg015,0.5,0.15,4,3,0.9744604913,0.06486071617,1.750582676,0.08324234323,0.7761221846,0.02339599799
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_30p0_method_beta05_lg015,gaussian_30p0_method_beta05_lg015,0.5,0.15,5,3,0.8594297262,0.04910690777,1.706211254,0.06332060687,0.8467815282,0.01436904833
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_30p0_method_beta05_lg015,gaussian_30p0_method_beta05_lg015,0.5,0.15,6,3,0.7734183664,0.06325602327,1.700721395,0.08594872696,0.9273030284,0.05737332716
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_30p0_method_beta05_lg015,gaussian_30p0_method_beta05_lg015,0.5,0.15,7,3,0.7057221645,0.06190691824,1.601667231,0.05371080723,0.8959450666,0.07731946857
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_30p0_method_beta05_lg015,gaussian_30p0_method_beta05_lg015,0.5,0.15,8,3,0.6390750357,0.05390858266,1.546330298,0.04677555937,0.9072552619,0.02738554314
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_30p0_method_beta05_lg015,gaussian_30p0_method_beta05_lg015,0.5,0.15,9,3,0.5936588516,0.04341265151,1.533529333,0.07188032814,0.9398704811,0.02932557513
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta02_lg01,gaussian_30p0_beta02_lg01,0.2,0.1,1,3,2.190392641,0.1002840709,2.267983935,0.09034044172,0.0775912936,0.03350120381
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta02_lg01,gaussian_30p0_beta02_lg01,0.2,0.1,10,3,0.720395094,0.05872135178,1.503016782,0.08855033453,0.7826216881,0.05266607517
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta02_lg01,gaussian_30p0_beta02_lg01,0.2,0.1,11,3,0.6569821327,0.07853517883,1.488064471,0.02426945334,0.8310823379,0.05799057289
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta02_lg01,gaussian_30p0_beta02_lg01,0.2,0.1,12,3,0.6058038524,0.06857081994,1.447887875,0.0251976304,0.842084023,0.04874853655
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta02_lg01,gaussian_30p0_beta02_lg01,0.2,0.1,13,3,0.5519126647,0.06427719696,1.479517171,0.05791224763,0.9276045065,0.01271753732
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta02_lg01,gaussian_30p0_beta02_lg01,0.2,0.1,14,2,0.5067119948,0.08256084294,1.480702511,0.0598872315,0.9739905155,0.02267361144
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta02_lg01,gaussian_30p0_beta02_lg01,0.2,0.1,15,1,0.5362292309,,1.484395447,,0.9481662165,
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta02_lg01,gaussian_30p0_beta02_lg01,0.2,0.1,2,3,1.693729495,0.09406068469,2.012269967,0.08529322871,0.3185404726,0.01584430263
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta02_lg01,gaussian_30p0_beta02_lg01,0.2,0.1,3,3,1.464612142,0.09432408045,1.871939889,0.1201747436,0.4073277466,0.0283216411
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta02_lg01,gaussian_30p0_beta02_lg01,0.2,0.1,4,3,1.305458063,0.09018086896,1.76265767,0.1222662191,0.4571996068,0.03238527265
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta02_lg01,gaussian_30p0_beta02_lg01,0.2,0.1,5,3,1.163626329,0.07800298717,1.67703085,0.08916087745,0.5134045216,0.01877627703
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta02_lg01,gaussian_30p0_beta02_lg01,0.2,0.1,6,3,1.049556409,0.0873695494,1.686573141,0.09191178306,0.6370167318,0.06760556735
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta02_lg01,gaussian_30p0_beta02_lg01,0.2,0.1,7,3,0.959765392,0.09500975568,1.62224589,0.04644419894,0.6624804976,0.05956971784
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta02_lg01,gaussian_30p0_beta02_lg01,0.2,0.1,8,3,0.8652435,0.07996844922,1.570625833,0.06641992859,0.7053823331,0.03688799859
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta02_lg01,gaussian_30p0_beta02_lg01,0.2,0.1,9,3,0.7978567842,0.06733096922,1.538350513,0.07746344391,0.7404937282,0.03495081508
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg005,gaussian_30p0_beta05_lg005,0.5,0.05,1,3,1.549721103,0.0550020645,2.295630173,0.06883701533,0.74590907,0.0249134816
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg005,gaussian_30p0_beta05_lg005,0.5,0.05,10,3,0.5124196017,0.02793497042,1.54994711,0.08389554914,1.037527508,0.06703204465
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg005,gaussian_30p0_beta05_lg005,0.5,0.05,11,3,0.4652293557,0.04018460018,1.527205317,0.02696799328,1.061975961,0.04805034821
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg005,gaussian_30p0_beta05_lg005,0.5,0.05,12,3,0.4340530851,0.03233352781,1.468978746,0.04395544526,1.034925661,0.01874545495
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg005,gaussian_30p0_beta05_lg005,0.5,0.05,13,2,0.4055699397,0.04499407034,1.53033969,0.06817385547,1.124769751,0.02317978477
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg005,gaussian_30p0_beta05_lg005,0.5,0.05,14,2,0.3706434418,0.04028793212,1.49706427,0.04054742334,1.126420829,0.0002594919252
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg005,gaussian_30p0_beta05_lg005,0.5,0.05,15,1,0.37576995,,1.516896474,,1.141126524,
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg005,gaussian_30p0_beta05_lg005,0.5,0.05,2,3,1.195618754,0.05032359446,2.019774209,0.09774489084,0.8241554547,0.06192780067
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg005,gaussian_30p0_beta05_lg005,0.5,0.05,3,3,1.030418592,0.05795495864,1.906082319,0.1179525997,0.8756637267,0.06002742931
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg005,gaussian_30p0_beta05_lg005,0.5,0.05,4,3,0.917700495,0.05163474408,1.789767585,0.1121932886,0.87206709,0.06057311557
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg005,gaussian_30p0_beta05_lg005,0.5,0.05,5,3,0.8169078322,0.04600124744,1.741929282,0.07668799161,0.9250214497,0.03113207272
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg005,gaussian_30p0_beta05_lg005,0.5,0.05,6,3,0.7391062376,0.05185580787,1.711242838,0.0801152225,0.9721366008,0.05400614055
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg005,gaussian_30p0_beta05_lg005,0.5,0.05,7,3,0.6778304735,0.05820079515,1.671982673,0.05693899469,0.9941521999,0.07527702401
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg005,gaussian_30p0_beta05_lg005,0.5,0.05,8,3,0.6148806958,0.04335610404,1.600392295,0.07219717914,0.9855115992,0.0298297483
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg005,gaussian_30p0_beta05_lg005,0.5,0.05,9,3,0.5659684702,0.03650579481,1.572884142,0.05913538019,1.006915671,0.02781379782
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg01,gaussian_30p0_beta05_lg01,0.5,0.1,1,3,1.609419167,0.06790037549,2.25610728,0.09969569433,0.6466881136,0.03699541311
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg01,gaussian_30p0_beta05_lg01,0.5,0.1,10,3,0.5223082648,0.03690213491,1.506089305,0.09420084902,0.9837810408,0.06612238775
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg01,gaussian_30p0_beta05_lg01,0.5,0.1,11,3,0.4713844579,0.04675173028,1.493922691,0.03273703581,1.022538234,0.0154708565
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg01,gaussian_30p0_beta05_lg01,0.5,0.1,12,2,0.4458404067,0.05522105634,1.481794364,0.02863970413,1.035953958,0.02658135235
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg01,gaussian_30p0_beta05_lg01,0.5,0.1,13,2,0.4065043347,0.04722305462,1.524446844,0.07618778087,1.11794251,0.02896472576
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg01,gaussian_30p0_beta05_lg01,0.5,0.1,14,1,0.3394241834,,1.400891328,,1.061467145,
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg01,gaussian_30p0_beta05_lg01,0.5,0.1,2,3,1.237837116,0.06005339711,1.988158844,0.1085794822,0.7503217271,0.05567771599
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg01,gaussian_30p0_beta05_lg01,0.5,0.1,3,3,1.070706037,0.06305282084,1.875333192,0.121262703,0.8046271553,0.06147156746
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg01,gaussian_30p0_beta05_lg01,0.5,0.1,4,3,0.951563784,0.05401016486,1.764002104,0.08862192847,0.8124383198,0.034615645
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg01,gaussian_30p0_beta05_lg01,0.5,0.1,5,3,0.8397710877,0.04578860109,1.706628141,0.06759175672,0.8668570533,0.02263171855
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg01,gaussian_30p0_beta05_lg01,0.5,0.1,6,3,0.7604281382,0.05851314094,1.697769544,0.08589436077,0.9373414053,0.05781899851
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg01,gaussian_30p0_beta05_lg01,0.5,0.1,7,3,0.6944182761,0.06315499079,1.617756105,0.03758110227,0.9233378293,0.04409086831
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg01,gaussian_30p0_beta05_lg01,0.5,0.1,8,3,0.6275742594,0.0497221714,1.563974716,0.07124828526,0.9364004562,0.04452850813
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg01,gaussian_30p0_beta05_lg01,0.5,0.1,9,3,0.5792578961,0.04158197262,1.537011963,0.07391191994,0.9577540672,0.03656912181
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg02,gaussian_30p0_beta05_lg02,0.5,0.2,1,3,1.718398521,0.09043755263,2.208779799,0.09724187745,0.4903812787,0.02032323797
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg02,gaussian_30p0_beta05_lg02,0.5,0.2,10,3,0.5309851513,0.03846977742,1.510355456,0.05932890666,0.9793703053,0.04038368171
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg02,gaussian_30p0_beta05_lg02,0.5,0.2,11,3,0.4773637084,0.0489643597,1.48698042,0.03364179382,1.009616712,0.03040756513
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg02,gaussian_30p0_beta05_lg02,0.5,0.2,12,3,0.4391325911,0.05171553395,1.474433426,0.05065377498,1.035300835,0.04293918137
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg02,gaussian_30p0_beta05_lg02,0.5,0.2,13,2,0.4083952631,0.0519874793,1.491152193,0.009733814161,1.08275693,0.04225366493
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg02,gaussian_30p0_beta05_lg02,0.5,0.2,14,2,0.3645609604,0.04163547994,1.465469105,0.07029691459,1.100908145,0.02866143493
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg02,gaussian_30p0_beta05_lg02,0.5,0.2,15,1,0.3730652344,,1.515495036,,1.142429802,
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg02,gaussian_30p0_beta05_lg02,0.5,0.2,16,1,0.3538297643,,1.484270548,,1.130440784,
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg02,gaussian_30p0_beta05_lg02,0.5,0.2,17,1,0.3305211282,,1.603283527,,1.272762398,
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg02,gaussian_30p0_beta05_lg02,0.5,0.2,2,3,1.318200409,0.08180329253,1.961301003,0.1051214737,0.6431005944,0.02888329604
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg02,gaussian_30p0_beta05_lg02,0.5,0.2,3,3,1.133442004,0.0755095133,1.857861438,0.09079497729,0.7244194337,0.01925654177
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg02,gaussian_30p0_beta05_lg02,0.5,0.2,4,3,0.9960354149,0.06961858691,1.744852314,0.07173634832,0.748816899,0.002969923935
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg02,gaussian_30p0_beta05_lg02,0.5,0.2,5,3,0.8736690523,0.05318902469,1.69730578,0.09588137689,0.8236367282,0.04317834799
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg02,gaussian_30p0_beta05_lg02,0.5,0.2,6,3,0.7885869645,0.07134229415,1.707395447,0.07664495902,0.9188084829,0.06706311545
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg02,gaussian_30p0_beta05_lg02,0.5,0.2,7,3,0.7149836452,0.06634987683,1.583783107,0.04970504564,0.8687994615,0.06568727663
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg02,gaussian_30p0_beta05_lg02,0.5,0.2,8,3,0.6455454653,0.0563644871,1.548741788,0.03526734353,0.9031963228,0.03111661435
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta05_lg02,gaussian_30p0_beta05_lg02,0.5,0.2,9,3,0.5955622905,0.04538368429,1.519689731,0.08856265086,0.92412744,0.04467917564
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta08_lg01,gaussian_30p0_beta08_lg01,0.8,0.1,1,3,1.020995645,0.03144060917,2.256988132,0.08684284908,1.235992487,0.05624597282
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta08_lg01,gaussian_30p0_beta08_lg01,0.8,0.1,10,3,0.3250815132,0.01219744434,1.51771565,0.03381634368,1.192634137,0.02743273872
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta08_lg01,gaussian_30p0_beta08_lg01,0.8,0.1,11,3,0.2962420692,0.01915551114,1.515943584,0.01840203655,1.219701514,0.009081134025
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta08_lg01,gaussian_30p0_beta08_lg01,0.8,0.1,12,3,0.2737701607,0.02001557563,1.478855784,0.02385292629,1.205085623,0.007829898959
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta08_lg01,gaussian_30p0_beta08_lg01,0.8,0.1,13,3,0.25033531,0.01668649859,1.50471212,0.02683587558,1.25437681,0.02018808229
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta08_lg01,gaussian_30p0_beta08_lg01,0.8,0.1,14,2,0.2210928877,0.007163022311,1.476956761,0.03292315265,1.255863872,0.02576012985
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta08_lg01,gaussian_30p0_beta08_lg01,0.8,0.1,15,1,0.2097092079,,1.457999336,,1.248290128,
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta08_lg01,gaussian_30p0_beta08_lg01,0.8,0.1,2,3,0.7782069477,0.02921831691,2.002369656,0.06716600186,1.224162709,0.04184488185
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta08_lg01,gaussian_30p0_beta08_lg01,0.8,0.1,3,3,0.6682158824,0.02715466148,1.908715086,0.07766882777,1.240499203,0.05051736382
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta08_lg01,gaussian_30p0_beta08_lg01,0.8,0.1,4,3,0.5932231315,0.02607651475,1.811259797,0.06329478174,1.218036666,0.03799729785
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta08_lg01,gaussian_30p0_beta08_lg01,0.8,0.1,5,3,0.5216407233,0.01980696455,1.743599112,0.09606447432,1.221958389,0.07638122951
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta08_lg01,gaussian_30p0_beta08_lg01,0.8,0.1,6,3,0.4724013891,0.02845165475,1.745088793,0.07270448077,1.272687404,0.05562973323
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta08_lg01,gaussian_30p0_beta08_lg01,0.8,0.1,7,3,0.4316204263,0.02960602243,1.625880415,0.05587505091,1.194259989,0.0562104077
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta08_lg01,gaussian_30p0_beta08_lg01,0.8,0.1,8,3,0.3898952012,0.02510505504,1.595776025,0.03281764059,1.205880824,0.03413791096
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta08_lg01,gaussian_30p0_beta08_lg01,0.8,0.1,9,3,0.361767059,0.01567235893,1.565232032,0.0657291329,1.203464973,0.05006885384
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta09_lg01,gaussian_30p0_beta09_lg01,0.9,0.1,1,3,0.8626318695,0.02252913868,2.270590724,0.09345947104,1.407958854,0.07134412663
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta09_lg01,gaussian_30p0_beta09_lg01,0.9,0.1,10,3,0.2708709603,0.00853824107,1.534517902,0.02895995178,1.263646942,0.0241315527
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta09_lg01,gaussian_30p0_beta09_lg01,0.9,0.1,11,3,0.2476402623,0.01276377833,1.532410063,0.0198734542,1.2847698,0.02271827146
ggcl,Flower_102,feature_noise/gaussian_30p0,gaussian_30p0,feature_noise/gaussian/gaussian_ablations/gaussian_30p0_beta09_lg01,gaussian_30p0_beta09_lg01,0.9,0.1,12,3,0.2282281935,0.01494909795,1.508332867,0.02742226205,1.280104674,0.01647398462
