epoch,lr,alpha,train_loss,mixed_loss,gold_stability_loss,train_accuracy,mean_r_prob,mean_r_sim,mean_gold_consistency,mean_control,val_loss,val_accuracy,test_loss,test_accuracy
1,0.001,2.0,1.473110171202775,1.3642201520584443,1.0889001369476319,0.429532967032967,0.4023888111114502,0.8768802422743577,0.7819819639017294,0.7837135535020094,1.1248727075515255,0.6548387096774193,1.2887225994696985,0.563076923076923
2,0.001,2.0,1.3389756561635615,1.2417631510849838,0.9721250704356602,0.484478021978022,0.40238880744347205,0.876880237034389,0.7819819680937043,0.7837135566459907,1.0004256679165748,0.6838709677419355,1.1711002533252424,0.6038461538461538
3,0.001,2.0,1.2693899359021867,1.1787378780134432,0.9065205669665075,0.5142857142857142,0.4023888105874533,0.8768802401783702,0.7819819659977169,0.783713559789972,0.9753521519322549,0.6935483870967742,1.1295798642818744,0.6253846153846154
4,0.001,2.0,1.2441585097994123,1.155670688178513,0.8848781672152845,0.5277472527472528,0.4023888105874533,0.8768802328424139,0.781981970189692,0.7837135482620406,0.9407926197974913,0.6806451612903226,1.172022097660945,0.5957692307692307
5,0.001,2.0,1.201865255177676,1.1169575924401756,0.8490766178120623,0.5486263736263737,0.40238881215944394,0.8768802391303765,0.7819819649497232,0.7837135503580283,0.8637530407597942,0.7516129032258064,1.0475509493167583,0.6596153846153846
6,0.001,2.0,1.1570810236773648,1.0771847758974349,0.7989625579708225,0.5635989010989011,0.40238880953945955,0.8768802349384014,0.7819819659977169,0.7837135503580283,0.8527311951883377,0.7290322580645161,1.0542505735617418,0.6630769230769231
7,0.001,2.0,1.100901885347052,1.0236337695802962,0.7726812433410477,0.5821428571428572,0.4023888084914658,0.8768802359863952,0.781981970189692,0.7837135535020094,0.8306307692681589,0.7419354838709677,1.0261634535055895,0.6653846153846154
8,0.001,2.0,1.0758505650929042,1.0003977209657102,0.7545284598738282,0.598489010989011,0.40238880953945955,0.8768802349384014,0.781981970189692,0.7837135566459907,0.8727807641029358,0.7096774193548387,1.0823865608068612,0.6334615384615384
9,0.001,2.0,1.048953919358306,0.9750584167438548,0.7389550649202787,0.604532967032967,0.4023888116354471,0.876880237034389,0.7819819659977169,0.7837135493100345,0.7698334840036207,0.7451612903225806,0.9755816272588876,0.6688461538461539
10,0.001,2.0,1.0164876377189553,0.9444690366367717,0.7201860307337163,0.6146978021978022,0.4023888111114502,0.876880237034389,0.7819819544697856,0.7837135587419782,0.7539652470619448,0.7806451612903226,0.9577178399379437,0.6838461538461539
11,0.001,2.0,0.975393789941138,0.905623182621631,0.6977060480432196,0.6331043956043956,0.4023888116354471,0.8768802422743577,0.7819819649497232,0.783713547214047,0.8785215312434781,0.7161290322580646,1.0881441501470712,0.6434615384615384
12,0.001,2.0,0.9445224515684358,0.8755875856011779,0.6893486662225409,0.6403846153846153,0.4023888063954783,0.8768802433223515,0.7819819670457107,0.783713551406022,0.7907707552756033,0.7774193548387097,0.9806865338178782,0.6815384615384615
13,0.001,2.0,0.9159069189658532,0.8489889295546563,0.6691798852040217,0.6497252747252747,0.4023888105874533,0.8768802307464264,0.7819819628537357,0.7837135524540157,0.7622469848202121,0.7516129032258064,0.9591081446867723,0.6896153846153846
