label,total,correct,accuracy
0,8,5,0.625
1,12,7,0.5833333333333334
2,8,0,0.0
3,11,1,0.09090909090909091
4,13,5,0.38461538461538464
5,9,5,0.5555555555555556
6,8,4,0.5
7,17,16,0.9411764705882353
8,9,5,0.5555555555555556
9,9,7,0.7777777777777778
10,17,0,0.0
11,17,13,0.7647058823529411
12,10,4,0.4
13,10,3,0.3
14,10,7,0.7
15,8,2,0.25
16,17,14,0.8235294117647058
17,16,2,0.125
18,10,1,0.1
19,11,3,0.2727272727272727
20,8,6,0.75
21,12,5,0.4166666666666667
22,18,6,0.3333333333333333
23,9,4,0.4444444444444444
24,8,5,0.625
25,8,2,0.25
26,8,3,0.375
27,13,7,0.5384615384615384
28,16,7,0.4375
29,17,8,0.47058823529411764
30,11,1,0.09090909090909091
31,9,0,0.0
32,9,4,0.4444444444444444
33,8,2,0.25
34,9,3,0.3333333333333333
35,15,8,0.5333333333333333
36,22,17,0.7727272727272727
37,11,3,0.2727272727272727
38,8,1,0.125
39,13,4,0.3076923076923077
40,25,5,0.2
41,12,4,0.3333333333333333
42,26,4,0.15384615384615385
43,19,9,0.47368421052631576
44,8,2,0.25
45,39,32,0.8205128205128205
46,13,2,0.15384615384615385
47,14,5,0.35714285714285715
48,10,10,1.0
49,18,13,0.7222222222222222
50,52,21,0.40384615384615385
51,17,14,0.8235294117647058
52,19,2,0.10526315789473684
53,12,8,0.6666666666666666
54,14,12,0.8571428571428571
55,22,19,0.8636363636363636
56,13,8,0.6153846153846154
57,23,21,0.9130434782608695
58,13,10,0.7692307692307693
59,22,21,0.9545454545454546
60,10,7,0.7
61,11,1,0.09090909090909091
62,11,10,0.9090909090909091
63,11,10,0.9090909090909091
64,20,17,0.85
65,12,11,0.9166666666666666
66,9,0,0.0
67,11,3,0.2727272727272727
68,11,3,0.2727272727272727
69,12,8,0.6666666666666666
70,16,12,0.75
71,19,2,0.10526315789473684
72,39,16,0.41025641025641024
73,34,15,0.4411764705882353
74,24,21,0.875
75,21,8,0.38095238095238093
76,50,40,0.8
77,27,19,0.7037037037037037
78,8,4,0.5
79,21,8,0.38095238095238093
80,33,28,0.8484848484848485
81,22,6,0.2727272727272727
82,26,5,0.19230769230769232
83,17,1,0.058823529411764705
84,13,2,0.15384615384615385
85,12,2,0.16666666666666666
86,13,8,0.6153846153846154
87,31,12,0.3870967741935484
88,37,29,0.7837837837837838
89,16,7,0.4375
90,15,8,0.5333333333333333
91,13,3,0.23076923076923078
92,9,1,0.1111111111111111
93,32,20,0.625
94,26,6,0.23076923076923078
95,18,3,0.16666666666666666
96,13,2,0.15384615384615385
97,16,7,0.4375
98,13,3,0.23076923076923078
99,10,6,0.6
100,12,1,0.08333333333333333
101,10,5,0.5
