epoch,lr,alpha,train_loss,mixed_loss,gold_stability_loss,train_accuracy,mean_r_prob,mean_r_sim,mean_gold_consistency,mean_control,val_loss,val_accuracy,test_loss,test_accuracy
1,0.001,2.0,1.3127253323949444,1.3127253323949444,2.0535042216373007,0.2331712789827973,0.1675895196605103,0.8194808717440917,0.3631569349507208,0.41310030895110467,2.4913621126715815,0.3582089552238806,2.746524050240118,0.34697617593158214
2,0.001,2.0,1.1146314498106757,1.1146314498106757,1.9005632080421933,0.3139491398653702,0.16758951912553968,0.819480868890915,0.3631569299576616,0.4131003082378105,2.17406730509516,0.417910447761194,2.3782716723717634,0.3989004276114844
3,0.001,2.0,1.0208790070901812,1.0208790070901812,1.8405259420556102,0.35976065818997754,0.1675895180555984,0.819480868890915,0.3631569320975441,0.4131003075245163,2.1852134875397184,0.4253731343283582,2.392000827690269,0.3860720830788027
4,0.001,2.0,0.9629021319508463,0.9629021319508463,1.8146883284055928,0.39528795811518325,0.16758951876889258,0.8194808760238568,0.36315692853107323,0.41310030538463377,2.0428146977922808,0.5074626865671642,2.301962577065973,0.43860720830788025
5,0.001,2.0,0.8924892524239191,0.8924892524239191,1.7989820627106956,0.4255796559461481,0.16758951930386323,0.8194808631845616,0.3631569320975441,0.4131003075245163,1.9939079942987925,0.4626865671641791,2.1837629821872886,0.4489920586438607
6,0.001,2.0,0.8445541557752114,0.8445541557752114,1.754583072377036,0.4581151832460733,0.16758951948218678,0.8194808731706801,0.3631569349507208,0.413100310377693,1.9596588415886038,0.4701492537313433,2.149544407481017,0.46731826511912034
7,0.001,2.0,0.8021217160645758,0.8021217160645758,1.7864291245311432,0.47830964846671653,0.16758951859056906,0.8194808646111499,0.36315693281083833,0.413100310377693,1.9783540643862825,0.48507462686567165,2.118751595787836,0.45876603543066585
8,0.001,2.0,0.7575864453055382,0.7575864453055382,1.791587887010025,0.4970082273747195,0.1675895200171574,0.8194808646111499,0.36315693281083833,0.41310030966439887,1.8942664256736415,0.5298507462686567,2.108407914383643,0.46426389737324375
9,0.001,2.0,0.7188782867158449,0.7188782867158449,1.7889961214678984,0.5261780104712042,0.16758951912553968,0.819480868890915,0.3631569313842499,0.4131003075245163,1.865158072158472,0.5298507462686567,2.0488034955014816,0.48503359804520463
10,0.001,2.0,0.6781374067625361,0.6781374067625361,1.7865030440984595,0.5400149588631264,0.16758951948218678,0.8194808603313848,0.3631569299576616,0.4131003118042814,1.9573193450472248,0.47761194029850745,2.0941981425282425,0.49114233353695785
11,0.001,2.0,0.636271787831029,0.636271787831029,1.8294066569657137,0.556282722513089,0.1675895196605103,0.8194808631845616,0.3631569320975441,0.4131003075245163,1.7985039771492801,0.5074626865671642,2.043795093721053,0.4954184483811851
12,0.001,2.0,0.6044752238486896,0.6044752238486896,1.804254685129438,0.5734854151084517,0.1675895196605103,0.8194808617579732,0.3631569335241325,0.41310030895110467,1.8788751150245098,0.5746268656716418,2.0847636020686036,0.4813683567501527
13,0.001,2.0,0.5789289706307913,0.5789289706307913,1.8972279665268619,0.5865744203440538,0.16758951876889258,0.819480868890915,0.3631569335241325,0.41310030895110467,1.8107968862376995,0.5373134328358209,2.072887897200168,0.4868662186927306
14,0.001,2.0,0.5436754591133315,0.5436754591133315,1.889890130812674,0.6007853403141361,0.1675895196605103,0.8194808660377383,0.3631569313842499,0.4131003032447513,1.9960099254081498,0.5522388059701493,2.245833374264041,0.45326817348808796
