epoch,train_loss,train_accuracy,val_loss,val_accuracy,test_loss,test_accuracy
1,1.795648097205948,0.3306318681318681,1.3451288307866742,0.5387096774193548,1.4593385964173538,0.44846153846153847
2,1.3844062239259154,0.4751373626373626,1.3536850783132737,0.5,1.431632312627939,0.4703846153846154
3,1.2529093737130637,0.5318681318681319,1.0859664586282545,0.6258064516129033,1.2480556906186617,0.5380769230769231
4,1.1533229592082264,0.5688186813186813,1.064864883884307,0.6451612903225806,1.135525433100187,0.5857692307692308
5,1.0630872482781881,0.6118131868131869,1.257982620116203,0.5548387096774193,1.3207371245897732,0.525
6,0.9992141333255139,0.635989010989011,0.9943341001387566,0.6645161290322581,1.1459125291384182,0.6
7,0.9366315908484406,0.6600274725274725,1.048551784023162,0.6580645161290323,1.1367505267950204,0.6073076923076923
8,0.8822212261158031,0.6732142857142858,1.1017281124668736,0.635483870967742,1.1578030069057759,0.6030769230769231
9,0.8400501641598377,0.6945054945054945,0.9186476615167434,0.6935483870967742,1.0324084410300622,0.6526923076923077
10,0.7824894918190254,0.7145604395604396,0.9636986670955535,0.6838709677419355,1.1044300691898052,0.6323076923076923
11,0.7413432228696215,0.7245879120879121,1.0048316901729952,0.6741935483870968,1.031374815243941,0.6546153846153846
12,0.714707380598718,0.7369505494505495,1.525711610240321,0.532258064516129,1.58443850003756,0.5161538461538462
